tm2_mode,line_mode,operator,technology,time_period,total_boarding,survey_route,survey_boardings,florida_threshold,daily_line_name,fare_system,total_hour_cap,line_name,survey_tech,survey_operator,survey_agency,standard_route_id,canonical_operator,standard_route_short_name,standard_route_long_name,standard_line_name,standard_headsign,iteration_description,iteration_number
66.0,b,Santa Rosa CityBus,Local Bus,daily,39.54450941,"4B - Rincon Valley, Mission Blvd, Calistoga Rd",316.99,1.5,1_SRCityBus_476,33.0,63.0,N/A -- Daily Record,local bus,Santa Rosa CityBus,Santa Rosa CityBus,476.0,Santa Rosa CityBus,4,4 Rincon Valley,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
66.0,b,Santa Rosa CityBus,Local Bus,daily,56.72223473,3 - Santa Rosa Ave,273.03,1.5,1_SRCityBus_477,33.0,126.0,N/A -- Daily Record,local bus,Santa Rosa CityBus,Santa Rosa CityBus,477.0,Santa Rosa CityBus,5,5 Santa Rosa Ave,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
66.0,b,Santa Rosa CityBus,Local Bus,daily,20.90380859,6 - Fulton Road,628.74,1.5,1_SRCityBus_478,33.0,94.5,N/A -- Daily Record,local bus,Santa Rosa CityBus,Santa Rosa CityBus,478.0,Santa Rosa CityBus,6,6 West Third St,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
66.0,b,Santa Rosa CityBus,Local Bus,daily,40.1047163,7 - Montgomery Village/Coddington Mall,45.99,1.5,1_SRCityBus_479,33.0,78.75,N/A -- Daily Record,local bus,Santa Rosa CityBus,Santa Rosa CityBus,479.0,Santa Rosa CityBus,7,7 Montgomery Village / Rincon Valley,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
66.0,b,Santa Rosa CityBus,Local Bus,daily,25.22938156,8 - Bennett Valley,487.3,1.5,1_SRCityBus_480,33.0,126.0,N/A -- Daily Record,local bus,Santa Rosa CityBus,Santa Rosa CityBus,480.0,Santa Rosa CityBus,8,8 Sonoma Ave,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
101.0,f,San Francisco Bay Ferry,Ferry,daily,1998.469921,GOLDEN GATE FERRY___Larkspur Ferry,7043.999998,0.35,20__257,19.0,1356.617647,N/A -- Daily Record,ferry,Golden Gate Transit,Golden Gate Transit,257.0,Golden Gate Transit,LF,Larkspur - San Francisco Ferry,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
101.0,f,San Francisco Bay Ferry,Ferry,daily,134.804554,GOLDEN GATE FERRY___Sausalito Ferry,1978.0,1.0,20__258,20.0,337.5,N/A -- Daily Record,ferry,Golden Gate Transit,Golden Gate Transit,258.0,Golden Gate Transit,SF,Sausalito - San Francisco Ferry,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,0.965831876,,,,21_267_676,47.0,31.5,N/A -- Daily Record,,,,,,,,,,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,1.448747754,,,,21_267_677,47.0,47.25,N/A -- Daily Record,,,,,,,,,,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,0.0,2 - Eastside Transit Center,60.44,1.5,21_267_678,47.0,252.0,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,678.0,Petaluma Transit,2,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,0.0,2 - N. McDowell - Old Redwood Hwy,125.52,1.5,21_267_678,47.0,252.0,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,678.0,Petaluma Transit,2,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,8.603153706,3 - East Petaluma Clockwise,87.97,1.5,21_267_679,47.0,63.0,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,679.0,Petaluma Transit,3,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,8.603153706,33 - East Petaluma Counterclockwise,103.02,1.5,21_267_680,47.0,63.0,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,680.0,Petaluma Transit,33,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,0.0,11 - Eastside Transit Center,120.72,1.5,21_267_681,47.0,252.0,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,681.0,Petaluma Transit,11,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,0.0,11 - SMART Station - Downtown Petaluma,133.31,1.5,21_267_681,47.0,252.0,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,681.0,Petaluma Transit,11,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,3.669591665,24 - Kaiser Medical Center via Lakeville,19.61,1.5,21_267_682,47.0,47.25,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,682.0,Petaluma Transit,24,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,3.669591665,24 - SMART Station - Downtown Petaluma,11.41,1.5,21_267_682,47.0,47.25,N/A -- Daily Record,local bus,Petaluma Transit,Petaluma Transit,682.0,Petaluma Transit,24,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,1.223197222,,,,21_267_683,47.0,15.75,N/A -- Daily Record,,,,,,,,,,Uncogested with Link21 Parameters (Ashish),0.0
68.0,b,Petaluma Transit,Local Bus,daily,1.223197222,,,,21_267_685,47.0,15.75,N/A -- Daily Record,,,,,,,,,,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,165.0719237,MUNI___2 Clement,4602.00018,0.65,22_SFMTA_302,25.0,605.7692308,N/A -- Daily Record,local bus,SF Muni,SF Muni,302.0,SF Muni,2,Clement,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,44.0383237,MUNI___3 Jackson,3493.99996,0.65,22_SFMTA_303,25.0,504.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,303.0,SF Muni,3,Jackson,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,1505.638262,MUNI___5 Fulton,9946.99986,0.35,22_SFMTA_304,25.0,1296.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,304.0,SF Muni,5,FULTON,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,71.61123085,MUNI___6 Haight Parnassus,7467.00002,0.35,22_SFMTA_305,25.0,693.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,305.0,SF Muni,6,PARNASSUS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,34.35137308,MUNI___10 Townsend,6069.99949,0.35,22_SFMTA_306,25.0,551.25,N/A -- Daily Record,local bus,SF Muni,SF Muni,306.0,SF Muni,10,Townsend,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,5.815232754,MUNI___12 Folsom Pacific,5457.99994,0.35,22_SFMTA_307,25.0,399.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,307.0,SF Muni,12,FOLSOM/PACIFIC,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,1946.230038,MUNI___28 19th Avenue,12892.99943,0.25,22_SFMTA_308,25.0,721.6363636,N/A -- Daily Record,local bus,SF Muni,SF Muni,308.0,SF Muni,28,19TH AVENUE,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,503.0315849,MUNI___28R 19th Avenue Rapid,4145.99968,0.65,22_SFMTA_309,25.0,367.5,N/A -- Daily Record,local bus,SF Muni,SF Muni,309.0,SF Muni,28R,19TH AVENUE Rapid,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,1331.774945,MUNI___30 Stockton,22350.00051,0.25,22_SFMTA_310,25.0,2068.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,310.0,SF Muni,30,STOCKTON,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,22.91882837,MUNI___31AX Balboa A Express,956.00011,1.5,22_SFMTA_311,25.0,222.3529412,N/A -- Daily Record,local bus,SF Muni,SF Muni,311.0,SF Muni,31AX,BALBOA A EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,48.36775237,MUNI___31BX Balboa B Express,816.00006,1.5,22_SFMTA_312,25.0,236.25,N/A -- Daily Record,local bus,SF Muni,SF Muni,312.0,SF Muni,31BX,BALBOA B EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,163.5082943,MUNI___1AX California A Express,1109.99986,1.0,22_SFMTA_313,25.0,290.7692308,N/A -- Daily Record,local bus,SF Muni,SF Muni,313.0,SF Muni,1AX,CALIFORNIA A EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,326.1638212,MUNI___1BX California B Express,1519.00008,1.0,22_SFMTA_314,25.0,564.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,314.0,SF Muni,1BX,CALIFORNIA B EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,186.0914631,MUNI___38AX Geary A Express,857.99982,1.5,22_SFMTA_315,25.0,180.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,315.0,SF Muni,38AX,GEARY A EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,255.5873549,MUNI___38BX Geary B Express,1057.00009,1.0,22_SFMTA_316,25.0,180.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,316.0,SF Muni,38BX,GEARY B EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,1148.591018,MUNI___45 Union Stockton,10956.99995,0.25,22_SFMTA_317,25.0,1012.5,N/A -- Daily Record,local bus,SF Muni,SF Muni,317.0,SF Muni,45,STOCKTON - UNION,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,3849.006346,MUNI___5R Fulton Rapid,12771.0003,0.25,22_SFMTA_318,25.0,1260.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,318.0,SF Muni,5R,FULTON RAPID,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
21.0,b,SF Muni,Local Bus,daily,231.421814,MUNI___Powell Mason Cable Car,6140.00016,0.35,22_SFMTA_319,26.0,798.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,319.0,SF Muni,Powell-Mason,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
21.0,b,SF Muni,Local Bus,daily,231.421814,MUNI___Powell Hyde Cable Car,9931.00002,0.35,22_SFMTA_320,26.0,798.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,320.0,SF Muni,Powell-Hyde,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,237.4327483,MUNI___7 Haight Noriega,9924.99988,0.35,22_SFMTA_321,25.0,504.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,321.0,SF Muni,7,HAIGHT - NORIEGA,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,176.3941593,MUNI___7R Haight Noriega Rapid,2197.99993,0.65,22_SFMTA_322,25.0,157.5,N/A -- Daily Record,local bus,SF Muni,SF Muni,322.0,SF Muni,7R,NORIEGA RAPID,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,3996.072603,MUNI___1 California,23336.99923,0.25,22_SFMTA_323,25.0,1890.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,323.0,SF Muni,1,CALIFORNIA,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,647.7429775,MUNI___14 Mission,24202.9984,0.25,22_SFMTA_324,25.0,1611.428571,N/A -- Daily Record,local bus,SF Muni,SF Muni,324.0,SF Muni,14,MISSION,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,212.6229162,MUNI___7X Noriega Express,1380.0,1.0,22_SFMTA_325,25.0,236.25,N/A -- Daily Record,local bus,SF Muni,SF Muni,325.0,SF Muni,7X,NORIEGA EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___57 Parkmerced,1489.00007,1.0,22_SFMTA_326,25.0,252.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,326.0,SF Muni,57,PARKMERCED,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,145.4635009,MUNI___18 46th Avenue,3454.0003,0.65,22_SFMTA_327,25.0,369.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,327.0,SF Muni,18,46TH AVENUE,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,708.3121924,MUNI___19 Polk,7250.00002,0.35,22_SFMTA_328,25.0,504.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,328.0,SF Muni,19,POLK,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,75.50994766,MUNI___21 Hayes,7075.00038,0.35,22_SFMTA_329,25.0,918.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,329.0,SF Muni,21,HAYES,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,801.536234,MUNI___22 Fillmore,16544.00009,0.25,22_SFMTA_330,25.0,945.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,330.0,SF Muni,22,FILLMORE,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,350.5938154,MUNI___23 Monterey,3876.9999,0.65,22_SFMTA_331,25.0,390.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,331.0,SF Muni,23,MONTEREY,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,1390.60965,MUNI___24 Divisadero,11442.00012,0.25,22_SFMTA_332,25.0,840.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,332.0,SF Muni,24,DIVISADERO,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,23.1005497,MUNI___27 Bryant,6628.00015,0.35,22_SFMTA_333,25.0,506.25,N/A -- Daily Record,local bus,SF Muni,SF Muni,333.0,SF Muni,27,BRYANT,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,4279.691204,MUNI___29 Sunset,18809.99956,0.25,22_SFMTA_334,25.0,918.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,334.0,SF Muni,29,SUNSET,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,447.6981039,MUNI___31 Balboa,10126.99972,0.25,22_SFMTA_335,25.0,693.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,335.0,SF Muni,31,BALBOA,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,398.0247254,MUNI___33 Ashbury 18th,6154.99987,0.35,22_SFMTA_336,25.0,605.7692308,N/A -- Daily Record,local bus,SF Muni,SF Muni,336.0,SF Muni,33,ASHBURY-18TH,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___35 Eureka,947.99983,1.5,22_SFMTA_337,25.0,135.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,337.0,SF Muni,35,EUREKA,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,18.16240311,MUNI___36 Teresita,1403.00012,1.0,22_SFMTA_338,25.0,180.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,338.0,SF Muni,36,TERESITA,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___37 Corbett,1924.99996,1.0,22_SFMTA_339,25.0,360.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,339.0,SF Muni,37,CORBETT,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,3323.180314,MUNI___38 Geary,20186.00092,0.25,22_SFMTA_340,25.0,1510.714286,N/A -- Daily Record,local bus,SF Muni,SF Muni,340.0,SF Muni,38,GEARY,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___39 Coit,472.99996,1.5,22_SFMTA_341,25.0,56.25,N/A -- Daily Record,local bus,SF Muni,SF Muni,341.0,SF Muni,39,COIT TOWER,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,1120.517808,MUNI___41 Union,3380.99953,0.65,22_SFMTA_342,25.0,1170.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,342.0,SF Muni,41,UNION,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,1165.751075,MUNI___43 Masonic,14100.99968,0.25,22_SFMTA_343,25.0,756.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,343.0,SF Muni,43,MASONIC,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,2710.890084,MUNI___44 OShaughnessy,17315.00024,0.25,22_SFMTA_344,25.0,1134.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,344.0,SF Muni,44,O'SHAUGHNESSY,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,395.6259419,MUNI___47 Van Ness,10660.99996,0.25,22_SFMTA_345,25.0,756.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,345.0,SF Muni,47,VAN NESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,856.2373464,MUNI___48 Quintara 24th Street,7885.00004,0.35,22_SFMTA_346,25.0,630.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,346.0,SF Muni,48,24TH STREET,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,2415.099288,MUNI___49 Van Ness Mission,22498.00004,0.25,22_SFMTA_347,25.0,2068.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,347.0,SF Muni,49,VAN NESS-MISSION,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,24.23430097,MUNI___52 Excelsior,1924.99982,1.0,22_SFMTA_348,25.0,225.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,348.0,SF Muni,52,EXCELSIOR,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,123.5915136,MUNI___54 Felton,7405.99967,0.35,22_SFMTA_349,25.0,399.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,349.0,SF Muni,54,FELTON,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,3.180402994,MUNI___55 16th Street,1703.00001,1.0,22_SFMTA_350,25.0,504.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,350.0,SF Muni,55,16TH STREET,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___56 Rutland,369.00001,1.5,22_SFMTA_351,25.0,135.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,351.0,SF Muni,56,RUTLAND,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
21.0,b,SF Muni,Local Bus,daily,0.0,MUNI___California Cable Car,8488.99936,0.35,22_SFMTA_352,26.0,1080.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,352.0,SF Muni,CALIFORNIA,,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,19.59725952,MUNI___66 Quintara,797.00007,1.5,22_SFMTA_353,25.0,270.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,353.0,SF Muni,66,QUINTARA,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___67 Bernal Heights,1482.00015,1.0,22_SFMTA_354,25.0,270.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,354.0,SF Muni,67,BERNAL HEIGHTS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___81X Caltrain Express,112.0,1.5,22_SFMTA_355,25.0,94.5,N/A -- Daily Record,local bus,SF Muni,SF Muni,355.0,SF Muni,81X,CALTRAIN EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___83X Mid Market Express,321.00006,1.5,22_SFMTA_356,25.0,337.5,N/A -- Daily Record,local bus,SF Muni,SF Muni,356.0,SF Muni,83X,MID MARKET EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___88 BART Shuttle,377.99982,1.5,22_SFMTA_357,25.0,111.1764706,N/A -- Daily Record,local bus,SF Muni,SF Muni,357.0,SF Muni,88,BART SHUTTLE,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,0.0,MUNI___82X Levi Plaza Express,519.00011,1.5,22_SFMTA_360,25.0,180.0,N/A -- Daily Record,local bus,SF Muni,SF Muni,360.0,SF Muni,82X,LEVI PLAZA EXPRESS,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
110.0,l,SF Muni,Light Rail,daily,264.4774853,MUNI___F Market & Wharves,19991.00342,0.25,22_SFMTA_361,25.0,1750.0,N/A -- Daily Record,light rail,SF Muni,SF Muni,361.0,SF Muni,F,MARKET & WHARVES,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
20.0,b,SF Muni,Local Bus,daily,936.2651787,MUNI___25 Treasure Island,3185.99998,0.65,22_SFMTA_362,25.0,721.6363636,N/A -- Daily Record,local bus,SF Muni,SF Muni,362.0,SF Muni,25,TREASURE ISLAND,N/A -- Daily Record,N/A -- Daily Record,Uncogested with Link21 Parameters (Ashish),0.0
