station,district,route,direction,type,latitude,longitude,distlink,pemsonlink,shstReferenceId,A,B,model_link_id,A_B
402025,4,580,W,ML,37.702942,-121.755507,1.49834604068676e-05,1,7963479c8aa76973a00b3acae242cf3c,2567563,2537456,3080588,2567563_2537456
402026,4,580,E,ML,37.702703,-121.755526,3.91557847035106e-06,3,52b2bfac7c4f55a3bc28633747e3ebde,2549316,2554823,3055023,2549316_2554823
402027,4,580,W,ML,37.700891,-121.774267,2.14739789033064e-05,1,726fda1b3c8af5aa1b74c11f3f2ef499,2537456,2593504,3075939,2537456_2593504
402028,4,580,W,ML,37.702801,-121.739963,0.0003800976942298,2,cfae2f2d75e8ec3c73a6f950da5194da,2594450,2567563,3138073,2594450_2567563
402029,4,580,W,ML,37.708574,-121.725238,1.05254669296628e-05,2,721baec4d6ff1de5f9f3ad56ead029d0,2564311,2597490,3075725,2564311_2597490
402030,4,580,E,ML,37.702966,-121.738126,0.0001550702097133,1,5dbf1c1e97f285fcb2185f8d45224b13,2554823,2582775,3062279,2554823_2582775
402031,4,580,E,ML,37.709831,-121.72158,1.50719309087348e-05,1,76d1dafbfda8f0e000f8c90780ca152c,2546472,2607320,3078894,2546472_2607320
402032,4,580,E,ML,37.716692,-121.705048,6.2755208447709e-06,1,6946f3f8cf3251e5bac98df4d724b0fe,2552588,2537983,3070006,2552588_2537983
402033,4,580,W,ML,37.717123,-121.704989,6.76953213219965e-05,2,bc8361c6be7ec4c8c489cf779815a124,2546667,2540607,3125302,2546667_2540607
402038,4,37,W,ML,38.098652,-122.520221,1.1943139225537e-05,1,1a422d1cf1c1c9db860af596fa9f4e58,5003402,5011082,8003456,5003402_5011082
402039,4,37,E,ML,38.098527,-122.520036,3.19378317572497e-05,1,848c54ee91ff627279cdb4e20951392e,5004574,5000703,8017393,5004574_5000703
402040,4,37,W,ML,38.105801,-122.511444,3.30103784328272e-05,1,6f7c98ff3e7a1219234fa5d3d352799d,5012449,5006986,8014657,5012449_5006986
402041,4,37,E,ML,38.105662,-122.511247,1.97315463486625e-05,1,05364c3f43b97bcaf0695f184dbdca62,5000703,5006818,8000685,5000703_5006818
402042,4,37,W,ML,38.121611,-122.497174,0.0001634893042307,1,da57d7b5e3861bf41cdf4d3dc54e90bd,4526359,5016921,7058482,4526359_5016921
402043,4,37,E,ML,38.121444,-122.497006,9.45133657456727e-05,1,36f39ad673b89098e1f9de528751b7ff,5006818,4529238,7014752,5006818_4529238
402044,4,37,W,ML,38.15484,-122.422075,2.19227127092662e-05,1,3ae984ef5fda96435296332cd84451a0,4513661,4521549,7015862,4513661_4521549
402045,4,37,E,ML,38.154841,-122.422072,4.45162132428693e-05,1,3ae984ef5fda96435296332cd84451a0,4513661,4521549,7015862,4513661_4521549
402046,4,37,W,ML,38.117602,-122.289241,2.55330975073447e-05,1,5fdbbed5a3290311bf59431e65b8e238,3520242,3516777,5023004,3520242_3516777
402047,4,37,E,ML,38.117426,-122.289217,7.07002135609525e-05,1,1d2cafdfb006265d335dc8f81c9c89ab,3504288,3525649,5007011,3504288_3525649
402048,4,37,W,ML,38.141456,-122.232308,3.90292493264114e-06,1,efec16bba017ccb4b295970fdb4e9bb5,3534884,3510661,5057705,3534884_3510661
402049,4,37,E,ML,38.141243,-122.232302,5.70041216460046e-06,1,539f015384d35d68c34680602b2d0fdc,3518014,3533754,5020059,3518014_3533754
402050,4,37,W,ML,38.140802,-122.221723,0.0029676221344538,1,7bc8e922196c4c4087815ae598bf259a,3524887,3533368,5029720,3524887_3533368
402056,4,87,N,ML,37.328954,-121.895643,0.0001511305738095,1,c74ffa92f95f2ece533f7666cf63a80c,2008340,2109009,2212826,2008340_2109009
402058,4,87,S,ML,37.337137,-121.897741,9.51040362883068e-05,1,42b72bf74897f7de4a32a4b1cdd0f35e,2065186,2060451,2071387,2065186_2060451
402059,4,87,N,ML,37.337479,-121.897848,2.42519389677341e-05,1,e62998941c854644be75696ef68f1edd,2163330,2040494,2245594,2163330_2040494
402060,4,85,N,ML,37.356655,-122.062397,5.51393749530865e-05,1,6faa1dc6e477badde317095fbb343708,2100941,2001283,2119487,2100941_2001283
402061,4,85,S,ML,37.356616,-122.06262,0.0001154369530141,1,d0acf1957db7b1d36cb021d138c2e17d,2155458,2048082,2222812,2155458_2048082
402062,4,80,E,ML,37.89875,-122.309494,1.36813673119917e-05,1,c3d776f689a58245282db249d6c5b31a,3061416,3005092,4097226,3061416_3005092
402067,4,280,S,ML,37.321367,-121.899571,1.61125128152906e-05,1,005586c0c986e59d4dcd979513f7e8e6,2000391,2053861,2000384,2000391_2053861
402069,4,4,E,ML,38.008461,-121.854505,4.51736016778101e-07,2,9f2aa115f5eb181f4162e713089d2891,3061774,3007543,4079076,3061774_3007543
402070,4,4,W,ML,37.986541,-121.749546,0.0014481238804101,2,360091de9ef1bb749bc9d93c97de135e,3025320,3010790,4026837,3025320_3010790
402071,4,4,E,ML,37.986257,-121.749673,0.001430278619854,3,ad0b1d9c593e6e67b86d6579e5e58515,3065365,3041638,4086003,3065365_3041638
402072,4,680,S,ML,37.893923,-122.067279,3.67038159773406e-05,1,56d792165f159fce7503138808ebb569,3038482,3050723,4043112,3038482_3050723
402077,4,80,W,ML,38.137369,-122.221311,2.28235041994982e-05,1,7840f8e1e2960568d23f2d06c3bac544,3524329,3509110,5028885,3524329_3509110
402086,4,4,E,ML,37.990042,-121.756062,0.0010410645500815,3,6f288ba5b92a4658f67f4a2e1bbe32a8,3047315,3065365,4055354,3047315_3065365
402087,4,4,W,ML,37.981027,-121.745487,1.08365750960027e-05,1,1bbc74bb9b614a0bf37b8c68dab3e579,3013504,3025320,4013703,3013504_3025320
402088,4,4,E,ML,37.980677,-121.745776,1.20095542650207e-05,2,5ef2213b11c51213a274c7e63117a835,3041638,3040121,4047325,3041638_3040121
402089,4,4,W,ML,37.97472,-121.740969,0.0001948703416584,3,b5b5ee1bf4dc5bc880abe46d4f2a2617,3067383,3013504,4090185,3067383_3013504
402090,4,4,W,ML,37.974846,-121.741059,0.0001740214596598,3,b5b5ee1bf4dc5bc880abe46d4f2a2617,3067383,3013504,4090185,3067383_3013504
402091,4,4,E,ML,37.971366,-121.739449,0.0004449195235278,1,e45a553b005f79a9c9ddc0b766fc1dd3,3076850,3067727,4113248,3076850_3067727
402092,4,4,W,ML,37.97175,-121.739085,0.0004762825311507,3,b5b5ee1bf4dc5bc880abe46d4f2a2617,3067383,3013504,4090185,3067383_3013504
402093,4,4,W,ML,37.965277,-121.739626,0.0004421733791204,2,60440119af303df2e73d8c66946c555f,3042132,3067383,4048008,3042132_3067383
402094,4,4,E,ML,37.964854,-121.740054,0.0001243049843408,2,e45a553b005f79a9c9ddc0b766fc1dd3,3076850,3067727,4113248,3076850_3067727
402095,4,4,W,ML,37.965265,-121.739634,0.0004427045702751,2,9efa7a3e1a3b3cd3309d5b55718a7963,3061725,3042132,4078982,3061725_3042132
402096,4,4,E,ML,37.964456,-121.740326,0.000150262623922,2,f1bcdc2b0ec2ec54af8423d162c62c43,3079038,3071748,4119988,3079038_3071748
402098,4,4,W,ML,37.952476,-121.744429,2.06498402948403e-07,2,75c1c3517440fc6d58eb8e76bc4077eb,3049475,3061725,4058581,3049475_3061725
402103,4,680,S,ML,37.724706,-121.94131,1.05117701605434e-05,2,8c746553fe117d506ec8a1fa99af2ab0,3011597,2509649,4069801,3011597_2509649
402105,4,580,E,ML,37.793819,-122.2053,7.36764049027222e-05,1,dc0ac38f683acc8a8179b94fcfbe5432,2564193,2518603,3146244,2564193_2518603
402106,4,101,S,ML,37.000864,-121.556242,9.17489608545696e-05,1,99888aa265ca1bac0839eacd4d400553,2128124,2168999,2164139,2128124_2168999
402117,4,87,S,ML,37.344302,-121.902123,0.0003697593850842,1,f4984a2b9e56ca4067c4891219025acf,2139993,2166959,2261009,2139993_2166959
402118,4,87,N,ML,37.344411,-121.902181,6.58576796248214e-05,1,75e6c8475f2c5cdb4b5a00a50ab67be0,2105282,2122828,2126016,2105282_2122828
402119,4,880,S,ML,37.421182,-121.915036,4.66694940749901e-05,1,e0db3e4a240b868c81c2174facdd5813,2060349,2047872,2239926,2060349_2047872
402121,4,880,S,ML,37.380274,-121.904061,6.21048481525479e-06,1,0f44c10881a147093ce6bd0e97e5323e,2016351,2128394,2016451,2016351_2128394
402122,4,101,S,ML,37.468307,-122.154416,1.35666277246959e-05,1,966d28a5b83aa4f098542c36ff2d8fa3,1535253,1522342,1044291,1535253_1522342
402129,4,101,N,ML,38.44047,-122.72011,1.3059313481061e-05,1,0eadd5ad07880f5af5414e6c5ef07cc0,4504072,4543384,7004061,4504072_4543384
402130,4,101,S,ML,38.440397,-122.72033,2.49306524204942e-05,1,d2342c3adc6757bb9a7190b1cf46a1c0,4539672,4518327,7056278,4539672_4518327
402131,4,101,S,ML,38.445357,-122.723779,2.58331110763424e-05,1,08134d2cca3273f0704b53b7f6a2489c,4502312,4526309,7002291,4502312_4526309
402133,4,101,N,ML,38.446969,-122.724625,6.9741768290382e-05,1,b2caee6991b6de6eafeda77d563f2097,4507889,4532943,7047836,4507889_4532943
402134,4,101,S,ML,38.446913,-122.724791,2.61925036521465e-06,1,08134d2cca3273f0704b53b7f6a2489c,4502312,4526309,7002291,4502312_4526309
402137,4,101,S,ML,38.459424,-122.726283,3.67923757139137e-05,1,b91c27297d4bb75388a8f631a65bbcc3,4533763,4529490,7049478,4533763_4529490
402141,4,101,N,ML,37.962862,-122.510604,0.0005683558347914,3,d1eb519279756dd345320f2992ecbeea,5001541,5004391,8027772,5001541_5004391
402142,4,101,N,ML,37.967035,-122.517695,1.74015321738657e-05,1,22230e188aede8f5db4929daf1dadc8c,5004391,5005127,8004534,5004391_5005127
402203,4,4,E,ML,38.019932,-121.905976,0.0010247403561851,3,44df4cf2dcf91ffffdf118ad8e599d27,3031389,3073906,4034115,3031389_3073906
402204,4,4,W,ML,38.01195,-122.009481,5.65628890190509e-07,1,0d5c419a8887293d4eb5e52a375a2ff5,3006727,3046702,4006672,3006727_3046702
402206,4,4,W,ML,38.002575,-122.047364,2.50351916444761e-05,1,02cc70b5e30b65cbb078e2d800854bed,3001409,3049561,4001386,3001409_3049561
402217,4,580,W,ML,37.717219,-121.704646,4.3801531606441e-05,2,bc8361c6be7ec4c8c489cf779815a124,2546667,2540607,3125302,2546667_2540607
402218,4,580,W,ML,37.708641,-121.725076,9.198050172429e-06,2,721baec4d6ff1de5f9f3ad56ead029d0,2564311,2597490,3075725,2564311_2597490
402240,4,80,W,ML,38.402318,-121.915787,5.20719643762992e-05,1,9d42092009bb69cb754043a9b2bfb6ff,3529758,3537007,5037754,3529758_3537007
402242,4,80,W,ML,38.410093,-121.905606,4.52863639180032e-05,1,22172296d3bf231492adc2c4eaf8cd16,3507908,3529758,5008093,3507908_3529758
402243,4,80,E,ML,38.409972,-121.905441,1.74530783219099e-05,1,777419d119eaacc1ff1bb11784db75f1,3524183,3517042,5028679,3524183_3517042
402244,4,80,W,ML,38.416347,-121.897404,3.88753934342277e-05,1,d9d0a3f5a8c555e91073bf5375d9d584,3528134,3507908,5052375,3528134_3507908
402245,4,80,E,ML,38.416238,-121.897211,4.57333613676008e-05,1,4e87963a445392b237732d8863f6e059,3517042,3530829,5018824,3517042_3530829
402246,4,80,E,ML,38.42011,-121.892123,2.04352413958486e-05,2,a5663e9f63236e468413cf5f9d15290e,3530829,3526097,5039727,3530829_3526097
402247,4,80,W,ML,38.430261,-121.879137,2.81449449177273e-05,2,98355a89bb6ce3dd2d15833f0c68e595,3529058,3528134,5036517,3529058_3528134
402248,4,80,E,ML,38.430209,-121.878856,1.58659282375246e-05,2,a5663e9f63236e468413cf5f9d15290e,3530829,3526097,5039727,3530829_3526097
402249,4,80,W,ML,38.44034,-121.865893,4.97338569333482e-05,1,98355a89bb6ce3dd2d15833f0c68e595,3529058,3528134,5036517,3529058_3528134
402250,4,80,E,ML,38.440289,-121.865617,3.60149957771239e-05,1,a5663e9f63236e468413cf5f9d15290e,3530829,3526097,5039727,3530829_3526097
402253,4,80,W,ML,38.450532,-121.852801,4.46144546136393e-05,2,c7ca03b0be709d2e36571b62b221c121,3534752,3531456,5048040,3534752_3531456
402255,4,80,E,ML,38.455556,-121.846011,1.83172416655583e-05,1,5800912607566e9a68c3dacd84605077,3518874,3530710,5021181,3518874_3530710
402256,4,80,W,ML,38.460724,-121.83971,3.31442141863309e-05,1,582e7f31ca19ec225a5b9fb59187513b,3518905,3534752,5021221,3518905_3534752
402258,4,80,W,ML,38.465814,-121.833155,3.85124731065609e-05,1,e30cab9ea184dc30b21e5c290f3e7943,3537232,3518905,5054524,3537232_3518905
402259,4,80,E,ML,38.465727,-121.83293,2.58636013218851e-05,1,076d5128bd8970a7d51ffa2965750e32,3501857,3532298,5001826,3501857_3532298
402260,4,80,W,ML,38.473363,-121.823474,2.63147751797373e-05,1,42e96fb77432121c84703d7a9aac9054,3514847,3527425,5016074,3514847_3527425
402261,4,80,E,ML,38.47285,-121.823777,1.50443806478193e-05,1,d147ac7e7f356e50f67447a09e5c7874,3532298,3514589,5050350,3532298_3514589
402264,4,80,E,ML,38.487178,-121.805573,4.00535931784216e-05,1,51ae1e7a4393669a00b7c58d44e548a2,3515859,3531658,5019594,3515859_3531658
402265,4,80,W,ML,38.489167,-121.803384,4.01445032636644e-05,1,b867cb9ebea52386be58e91184723742,3533115,3522979,5044309,3533115_3522979
402270,4,80,E,ML,38.506841,-121.783839,4.56851482246723e-05,1,9cd5a42d8730dcfb9c686894d8517c69,3529690,3522280,5037639,3529690_3522280
402288,4,880,N,ML,37.419153,-121.914103,4.70506183030218e-05,1,72e7ce5f4c735a0f8b9032112831dc73,2103208,2051027,2122934,2103208_2051027
402289,4,880,S,ML,37.419106,-121.914308,5.55982650052036e-05,1,e0db3e4a240b868c81c2174facdd5813,2060349,2047872,2239926,2060349_2047872
402337,4,101,N,ML,37.163058,-121.663633,0.0005927247589487,1,c1d491b1841aec4d5d7e10b933817498,2148981,2016405,2206916,2148981_2016405
402343,4,101,N,ML,37.196849,-121.701575,0.0001071882367328,2,af91fdf413cb1fcc6aa080e7d8c7eea4,2140210,2140788,2187523,2140210_2140788
402344,4,101,S,ML,37.195584,-121.700525,4.91046187005e-05,2,a6c0459ea9e299d51d113325bf419eee,2135620,2041107,2178222,2135620_2041107
402364,4,101,N,ML,37.368104,-121.90788,1.06291884345824e-05,1,920a9f7edf1b7a04c48d40fafb1a3ce8,2123657,2139707,2156160,2123657_2139707
402365,4,101,S,ML,37.367859,-121.907971,1.10549588470226e-05,1,3c507c7de05ed23384fc518a74bf7fd9,2059590,2029288,2064582,2059590_2029288
402366,4,101,N,ML,37.388542,-121.986478,4.56075107094396e-06,1,69bfde08799c53345579e98cbd5a4c40,2096563,2116182,2113057,2096563_2116182
402391,4,101,N,ML,37.666938,-122.395366,4.01471235524688e-06,1,02965cd6a4b8fea3a9834e65efd64d7d,1500750,1503279,1000746,1500750_1503279
402398,4,101,N,ML,37.469675,-122.156317,4.93255639233637e-05,1,59a1a23de835df09e3b2d81be546329d,1523330,1501261,1026247,1523330_1501261
402399,4,580,W,ML,37.700224,-121.780045,2.5155274285904e-05,1,bf66e350cef1e52fe549ec525107f1e2,2593504,2550367,3127221,2593504_2550367
402400,4,580,E,ML,37.699984,-121.780016,3.12283024489053e-05,2,48336daf4cb146ab09857067c79ff441,2543804,2544902,3048060,2543804_2544902
402401,4,580,W,ML,37.70248,-121.764596,0.0002579583508602,2,7963479c8aa76973a00b3acae242cf3c,2567563,2537456,3080588,2567563_2537456
402402,4,580,E,ML,37.702234,-121.764593,0.0002503067720831,3,52b2bfac7c4f55a3bc28633747e3ebde,2549316,2554823,3055023,2549316_2554823
402403,4,580,W,ML,37.702595,-121.747543,1.55150396510548e-05,1,7963479c8aa76973a00b3acae242cf3c,2567563,2537456,3080588,2567563_2537456
402404,4,580,E,ML,37.70238,-121.747506,2.98123340180659e-06,2,52b2bfac7c4f55a3bc28633747e3ebde,2549316,2554823,3055023,2549316_2554823
402407,4,580,W,ML,37.713589,-121.713345,3.87194454147842e-06,1,424fe9c8031bd98f7327196514e83ba3,2540607,2564311,3044136,2540607_2564311
402409,4,580,W,ML,37.718904,-121.69682,0.0008128379621203,2,60fa59fc43dd0929626944e13d600b35,2556460,2546667,3064485,2556460_2546667
402411,4,680,N,ML,38.024635,-122.109562,1.47782889200795e-06,1,bd5eda9935935684b3d0a9d13acb230f,3015825,3014389,4094017,3015825_3014389
402412,4,680,S,ML,38.027717,-122.116138,0.0014000908104279,2,966fa16fd6470e50ee003add456a13ca,3528799,3025184,4074831,3528799_3025184
402413,4,680,S,ML,38.043006,-122.124812,0.000167461218453,1,966fa16fd6470e50ee003add456a13ca,3528799,3025184,4074831,3528799_3025184
402416,4,580,W,ML,37.701361,-121.84861,3.4949490666608e-06,2,1224345577927b818c8620e07e82eb6c,2511956,2522502,3012030,2511956_2522502
402417,4,580,E,ML,37.701132,-121.849503,8.56694273680269e-06,2,5025920e2723e5772cab4a26fe48dbe7,2548034,2510746,3053350,2548034_2510746
402418,4,580,E,ML,37.701102,-121.846401,9.0928161684907e-06,2,10477b947616a3014c124be492bf622f,2510746,2590205,3010784,2510746_2590205
402419,4,580,W,ML,37.718428,-121.669385,0.0003728225163781,3,60fa59fc43dd0929626944e13d600b35,2556460,2546667,3064485,2556460_2546667
402426,4,580,W,ML,37.712635,-121.715594,3.51428729201853e-06,1,424fe9c8031bd98f7327196514e83ba3,2540607,2564311,3044136,2540607_2564311
402429,4,580,W,ML,37.702595,-121.741391,0.0003711425885475,2,cfae2f2d75e8ec3c73a6f950da5194da,2594450,2567563,3138073,2594450_2567563
402433,4,580,W,ML,37.699656,-121.787125,8.99033804898135e-05,1,bf66e350cef1e52fe549ec525107f1e2,2593504,2550367,3127221,2593504_2550367
402435,4,580,E,ML,37.700063,-121.791737,1.34452041810837e-05,1,48336daf4cb146ab09857067c79ff441,2543804,2544902,3048060,2543804_2544902
402438,4,580,W,ML,37.701248,-121.836572,1.72022269152137e-05,2,1e1178e625b1d47178fee604db3c6339,2519439,2511956,3019925,2519439_2511956
402443,4,580,W,ML,37.701773,-121.895981,1.60287635683066e-05,1,636874cec92deb99f92128010c387a59,2557633,2535836,3066092,2557633_2535836
402444,4,580,W,ML,37.701951,-121.915924,5.39031451843939e-05,1,490affff13418987c7529f10ebb9e0a9,2544249,2551316,3048620,2544249_2551316
402503,4,4,E,ML,38.019991,-121.917022,0.001089964419487,3,44df4cf2dcf91ffffdf118ad8e599d27,3031389,3073906,4034115,3031389_3073906
402514,4,4,W,ML,37.993945,-122.122364,6.40810426643917e-05,2,d6dca5edd89f7c511772faa2ea1faa03,3049111,3056596,4106610,3049111_3056596
402521,4,4,W,ML,38.010999,-122.201565,2.62505311513152e-05,1,39c450972647493b93e28693a62a3230,3026874,3071392,4028675,3026874_3071392
402522,4,4,W,ML,38.008562,-122.220678,9.15963904222066e-05,1,39c450972647493b93e28693a62a3230,3026874,3071392,4028675,3026874_3071392
402532,4,238,N,ML,37.689868,-122.120854,9.82896827782696e-06,1,d48b8bdf573ecbf9f9684f413957ef78,2599317,2532191,3141189,2599317_2532191
402533,4,238,S,ML,37.689774,-122.12086,2.54938389526847e-05,2,5a3e53be7a9eda8c763274907f0dbbe8,2553071,2579170,3059927,2553071_2579170
402536,4,580,E,FF,37.690236,-122.091948,0.0045431334280389,1,f2b71d4aea0e755ebcc589bbe0012098,2543502,2607378,3161210,2543502_2607378
402537,4,580,E,ML,37.690236,-122.091948,1.34803752594821e-05,1,f2b71d4aea0e755ebcc589bbe0012098,2543502,2607378,3161210,2543502_2607378
402538,4,580,W,ML,37.690839,-122.08497,5.05799427616808e-05,1,d376d936d37da362d3ddfed4ca621313,2595261,2564127,3140452,2595261_2564127
402539,4,580,E,ML,37.690526,-122.084955,4.02948519180823e-05,1,24d828a5a48fe7bc0802bc61d873775f,2523625,2576303,3024460,2523625_2576303
402545,4,680,S,ML,38.03291,-122.117245,3.63621954386425e-05,2,966fa16fd6470e50ee003add456a13ca,3528799,3025184,4074831,3528799_3025184
402555,4,101,N,ML,37.841973,-122.485648,0.0002504004279085,1,db0a10e81936dad6e7546aa7bf5facc5,5019824,5012822,8028978,5019824_5012822
402556,4,101,S,ML,37.84191,-122.485884,0.000398360877147,1,b57d32ccd5c7dd6e8587ec9c631a9f19,5017781,5011248,8023934,5017781_5011248
402557,4,101,N,ML,37.847996,-122.48811,5.73602641506662e-05,1,db0a10e81936dad6e7546aa7bf5facc5,5019824,5012822,8028978,5019824_5012822
402558,4,101,S,ML,37.847958,-122.488452,1.31399841384708e-05,1,b57d32ccd5c7dd6e8587ec9c631a9f19,5017781,5011248,8023934,5017781_5011248
402565,4,101,N,ML,37.873995,-122.508234,0.0004956611019122,1,2bed83512427314a761626425467cf78,5005563,5012043,8005816,5005563_5012043
402567,4,101,N,ML,37.878684,-122.514764,4.94155437905305e-05,1,92ad03d1593d34271e3e5811acb9929a,5013343,5002690,8019326,5013343_5002690
402568,4,101,S,ML,37.878558,-122.514921,6.47726173614399e-05,1,53e76bb76775f7c77e891924b20e3db0,5009856,5018644,8011008,5009856_5018644
402569,4,101,N,ML,37.889129,-122.516609,7.86753106394754e-06,1,ee3b3d3d4c8fcbf35a6ada1d407895cb,5009897,5010971,8031439,5009897_5010971
402570,4,101,S,ML,37.886662,-122.516813,1.44871115680507e-05,1,3398a11763e877aff9139c482f809043,5006453,5009856,8006830,5006453_5009856
402572,4,101,S,ML,37.895619,-122.516374,4.03106688964347e-07,1,232ffce9c871f1af20648c3179c88edd,5004509,5012582,8004659,5004509_5012582
402573,4,101,N,ML,37.902868,-122.515561,4.15583068531168e-05,1,b903cd56f8adfba3dd580940531dcee5,5011480,5015991,8024402,5011480_5015991
402574,4,101,S,ML,37.903269,-122.515767,6.05828194942585e-06,1,8bfb3ec6152f866c6a744f7d52644dce,5005122,5020124,8018393,5005122_5020124
402576,4,101,S,ML,37.908462,-122.514293,1.42903471194932e-05,1,5f5de0dbe84498471fe2a26c7bfdf145,5010985,5005122,8012553,5010985_5005122
402579,4,101,N,ML,37.92111,-122.511887,0.0006063739071716,1,ff7acac14c0bb77fcdacf4ccd6966517,5021235,5006371,8033670,5021235_5006371
402580,4,101,S,ML,37.921052,-122.512103,0.0007453333482293,1,d5842ba3026c8e19e2faa3cd9f43539c,5019553,5010985,8028226,5019553_5010985
402581,4,101,N,ML,37.925781,-122.514392,5.70565931173344e-06,1,32e405079fb3d399d45c14acd31aeb30,5006371,5002142,8006737,5006371_5002142
402583,4,101,N,ML,37.935199,-122.516528,3.92343769382181e-05,1,c653ece75a4f073266624b81feaaa7cc,5018752,5014509,8026178,5018752_5014509
402584,4,101,S,ML,37.935185,-122.51674,4.00241455471164e-05,1,18cb795a20db9a40b8628511c392c60c,5003223,5007667,8003266,5003223_5007667
402594,4,101,S,ML,38.014112,-122.541958,0.0004230004980288,1,a9934caa2c51f211b44c55b5a2ce1ef3,5016965,5019431,8022277,5016965_5019431
402595,4,101,N,ML,38.021089,-122.539073,6.20843352363125e-05,1,9b07cce76f57f628acc0451fe12ad27f,5015235,5002947,8020388,5015235_5002947
402596,4,101,S,ML,38.021163,-122.539241,3.66133744226822e-05,1,0459d307126dbd9e70f67a56f612f218,5000587,5016965,8000575,5000587_5016965
402599,4,101,N,ML,38.031163,-122.537269,1.76393441594854e-05,1,d5e18fa8bb1b16d73de53c6bbeabae58,5019573,5010907,8028270,5019573_5010907
