line_name,description,total_boarding,total_hour_cap,tm2_mode,line_mode,headway,fare_system
30_AC Transit_98_AM_d0_s268,Richmond - Downtown Oakland,0,145.3846153846154,30,s,26.0,9
30_AC Transit_98_AM_d1_s271,Richmond - Downtown Oakland,0,126.0,30,s,30.0,9
30_AC Transit_99_AM_d0_s272,San Pablo Rapid BUS,0,470.0,30,s,12.0,9
30_AC Transit_99_AM_d1_s273,San Pablo Rapid BUS,0,470.0,30,s,12.0,9
30_AC Transit_9_AM_d0_s18,Union City BART-Newpark Mall-Fremont BART,0,126.0,30,s,30.0,9
30_AC Transit_9_AM_d1_s19,Union City BART-Newpark Mall-Fremont BART,0,111.17647058823529,30,s,34.0,9
31_VTA_547_AM_d0_s1626,SANTA CLARA TRANSIT- METRO AIRPORT,0,180.0,28,y,15.0,41
31_VTA_547_AM_d1_s1627,SANTA CLARA TRANSIT- METRO AIRPORT,0,168.75,28,y,16.0,41
31_VTA_548_AM_d0_s1618,CAMDEN & HWY 85 - PALO ALTO,0,31.5,81,x,120.0,40
31_VTA_549_AM_d0_s1620,SOUTH SAN JOSE - PALO ALTO,18.264066696166992,78.75,81,x,48.0,40
31_VTA_550_AM_d1_s1623,EASTRIDGE - PALO ALTO,0,31.5,81,x,120.0,40
31_VTA_551_AM_d1_s1625,PENITENCIA TRANS CTR - PALO ALTO,0,15.75,81,x,240.0,40
31_VTA_552_AM_d1_s1631,FREMONT BART - LOCKHEED MARTIN,19.016270518302917,94.5,81,x,40.0,40
31_VTA_553_AM_d0_s1632,GILROY TRANS CTR - LOCKHEED MARTIN,8.948209762573242,94.5,81,x,40.0,40
31_VTA_555_AM_d0_s1636,ALMADEN & MCKEAN- OHLONE/CHYNWTH,0,47.25,28,y,80.0,41
31_VTA_555_AM_d1_s1637,ALMADEN & MCKEAN- OHLONE/CHYNWTH,0,63.0,28,y,60.0,41
31_VTA_556_AM_d0_s1640,GILROY TRANS CTR - ST. LOUISE HOSP,0,47.25,28,o,80.0,39
31_VTA_556_AM_d1_s1641,GILROY TRANS CTR - ST. LOUISE HOSP,0,47.25,28,o,80.0,39
31_VTA_557_AM_d1_s1639,FREMONT BART - M.COLLEGE & MONTAGUE,1.2485049962997437,100.0,81,x,48.0,40
31_VTA_558_AM_d0_s1645,M.H. CIVIC CTR - BURNETT AVE,0,78.75,28,o,48.0,39
31_VTA_558_AM_d1_s1648,M.H. CIVIC CTR - BURNETT AVE,0,47.25,28,o,80.0,39
31_VTA_559_AM_d0_s1642,GILROY TRANS CTR - SAN JOSE DIRIDON,0,94.5,81,x,40.0,40
31_VTA_560_AM_d0_s1651,GILROY TRNS CTR - MNTRY & LS ANIMAS,0,63.0,28,o,60.0,39
31_VTA_560_AM_d1_s1652,GILROY TRNS CTR - MNTRY & LS ANIMAS,0,47.25,28,o,80.0,39
31_VTA_561_AM_d0_s1667,GILROY TRANS CTR - GAVILAN COLLEGE,0,94.5,28,o,40.0,39
31_VTA_561_AM_d1_s1668,GILROY TRANS CTR - GAVILAN COLLEGE,0,94.5,28,o,40.0,39
31_VTA_562_AM_d0_s1653,GREAT MALL/MAIN - FREMONT BART,11.0022554397583,111.17647058823529,81,x,34.0,40
31_VTA_562_AM_d1_s1657,GREAT MALL/MAIN - FREMONT BART,31.42796301841736,126.0,81,x,30.0,40
31_VTA_563_AM_d0_s1658,SAN JOSE DIRIDON - FREMONT BART,156.38687133789062,236.25,81,x,16.0,40
31_VTA_563_AM_d1_s1661,SAN JOSE DIRIDON - FREMONT BART,134.63489437103271,420.0,81,x,9.0,40
31_VTA_564_AM_d1_s1666,PALO ALTO - IBM/BAILEY AVE,0,15.75,81,x,240.0,40
31_VTA_565_AM_d0_s1669,GILROY TRANS CTR - WREN & MANTELLI,0,78.75,28,o,48.0,39
31_VTA_565_AM_d1_s1670,GILROY TRANS CTR - WREN & MANTELLI,0,94.5,28,o,40.0,39
31_VTA_567_AM_d0_s1674,DOWNTOWN AREA SHUTTLE (DASH),0,245.45454545454547,28,y,11.0,41
31_VTA_567_AM_d1_s1675,DOWNTOWN AREA SHUTTLE (DASH),0,245.45454545454547,28,y,11.0,41
31_VTA_568_AM_d0_s1677,PALO ALTO - EASTRIDGE,0,564.0,28,y,10.0,41
31_VTA_568_AM_d1_s1679,PALO ALTO - EASTRIDGE,0,512.7272727272727,28,y,11.0,41
31_VTA_569_AM_d0_s1681,DE ANZA COL - ALUM ROCK TRANS CTR,0,343.6363636363636,28,y,11.0,41
31_VTA_569_AM_d1_s1685,DE ANZA COL - ALUM ROCK TRANS CTR,0,343.6363636363636,28,y,11.0,41
31_VTA_570_AM_d0_s1688,DE ANZA COL - ALUM ROCK TRANS CTR,0,378.0,28,y,10.0,41
31_VTA_570_AM_d1_s1691,DE ANZA COL - ALUM ROCK TRANS CTR,0,420.0,28,y,9.0,41
31_VTA_571_AM_d0_s1694,SUNNYVALE/LOCKHEED - EASTRIDGE,0,145.3846153846154,28,y,26.0,41
31_VTA_571_AM_d1_s1695,SUNNYVALE/LOCKHEED - EASTRIDGE,0,189.0,28,y,20.0,41
31_VTA_572_AM_d0_s1698,GOOD SAM HOSP - KAISER SAN JOSE,0,126.0,28,y,30.0,41
31_VTA_572_AM_d1_s1699,GOOD SAM HOSP - KAISER SAN JOSE,0,111.17647058823529,28,y,34.0,41
31_VTA_573_AM_d0_s1700,S. SAN JOSE - SUNNYVALE TRANS CTR,0,78.75,28,y,48.0,41
31_VTA_574_AM_d0_s1702,EVERGREEN VALLEY COL - EASTRIDGE,0,126.0,28,y,30.0,41
31_VTA_574_AM_d1_s1705,EVERGREEN VALLEY COL - EASTRIDGE,0,126.0,28,y,30.0,41
31_VTA_575_AM_d0_s1714,SN ANTONIO SHOP CTR - STA CLARA TC,0,126.0,28,o,30.0,39
31_VTA_575_AM_d1_s1715,SN ANTONIO SHOP CTR - STA CLARA TC,0,111.17647058823529,28,o,34.0,39
31_VTA_576_AM_d1_s1708,GREAT MALL/MAIN - LOCKHEED MARTIN,0,15.75,28,y,240.0,41
31_VTA_577_AM_d0_s1709,DE ANZA COL - DOWNTOWN SAN JOSE,0,180.0,28,y,21.0,41
31_VTA_577_AM_d1_s1710,DE ANZA COL - DOWNTOWN SAN JOSE,0,236.25,28,y,16.0,41
31_VTA_578_AM_d0_s1712,ALMADEN VALLEY - LOCKHEED MARTIN,0,47.25,28,y,80.0,41
31_VTA_579_AM_d0_s1716,ALMADEN VALLEY - TASMAN DRIVE,0,94.5,28,y,40.0,41
31_VTA_580_AM_d0_s1718,SN ANTONIO SHOP CTR - DOWNTOWN MV,0,15.75,28,o,240.0,39
31_VTA_580_AM_d1_s1719,SN ANTONIO SHOP CTR - DOWNTOWN MV,0,15.75,28,o,240.0,39
31_VTA_581_AM_d0_s1720,DNTN MTN VIEW - STANFORD SHOP CTR,0,126.0,28,y,30.0,41
31_VTA_581_AM_d1_s1723,DNTN MTN VIEW - STANFORD SHOP CTR,0,145.3846153846154,28,y,26.0,41
31_VTA_582_AM_d0_s1725,WEST VALLEY COLLEGE - CAPITOL LRT,0,111.17647058823529,28,o,34.0,39
31_VTA_582_AM_d1_s1729,WEST VALLEY COLLEGE - CAPITOL LRT,0,126.0,28,o,30.0,39
31_VTA_583_AM_d0_s1730,THE VILLAGES - EASTRIDGE,0,94.5,28,o,40.0,39
31_VTA_583_AM_d1_s1731,THE VILLAGES - EASTRIDGE,0,94.5,28,o,40.0,39
31_VTA_584_AM_d0_s1732,FOOTHILL COL - LA AVENIDA & SHOR,0,141.1764705882353,28,y,34.0,41
31_VTA_584_AM_d1_s1735,FOOTHILL COL - LA AVENIDA & SHOR,0,240.0,28,y,20.0,41
31_VTA_585_AM_d0_s1737,KAISER SJ - EVERGREEN VALLEY COL,0,78.75,28,o,48.0,39
31_VTA_585_AM_d1_s1739,KAISER SJ - EVERGREEN VALLEY COL,0,94.5,28,o,40.0,39
31_VTA_586_AM_d0_s1742,ALUM ROCK TC - PENITENCIA CK TC,0,63.0,28,o,60.0,39
31_VTA_586_AM_d1_s1743,ALUM ROCK TC - PENITENCIA CK TC,0,63.0,28,o,60.0,39
31_VTA_587_AM_d0_s1744,GREAT MALL - MILPITAS HIGH SCHOOL,0,126.0,28,y,30.0,41
31_VTA_587_AM_d1_s1747,GREAT MALL - MILPITAS HIGH SCHOOL,0,111.17647058823529,28,y,34.0,41
31_VTA_588_AM_d0_s1751,GREAT MALL - MCCARTHY RANCH,0,126.0,28,y,30.0,41
31_VTA_588_AM_d1_s1755,GREAT MALL - MCCARTHY RANCH,0,145.3846153846154,28,y,26.0,41
31_VTA_589_AM_d0_s1759,LOS GATOS - WINCHESTER LRT,0,78.75,28,o,48.0,39
31_VTA_589_AM_d1_s1760,LOS GATOS - WINCHESTER LRT,0,94.5,28,o,40.0,39
31_VTA_590_AM_d0_s1761,LOS GATOS - WINCHESTER LRT,0,78.75,28,o,48.0,39
31_VTA_590_AM_d1_s1762,LOS GATOS - WINCHESTER LRT,0,78.75,28,o,48.0,39
31_VTA_591_AM_d0_s1764,DE ANZA - MOFFETT/AMES CTR,0,94.5,28,y,40.0,41
31_VTA_591_AM_d1_s1773,DE ANZA - MOFFETT/AMES CTR,0,157.5,28,y,24.0,41
31_VTA_592_AM_d0_s1780,FOOTHILL COLLEGE - DWNTOWN MTN VIEW,0,94.5,28,y,40.0,41
31_VTA_592_AM_d1_s1782,FOOTHILL COLLEGE - DWNTOWN MTN VIEW,0,145.3846153846154,28,y,26.0,41
31_VTA_593_AM_d0_s1778,PALO ALTO - EASTRIDGE,0,376.0,28,y,15.0,41
31_VTA_593_AM_d1_s1779,PALO ALTO - EASTRIDGE,0,402.85714285714283,28,y,14.0,41
31_VTA_594_AM_d0_s1784,WV COLLEGE- SUNNYVALE TRANS CTR,0,63.0,28,y,60.0,41
31_VTA_594_AM_d1_s1787,WV COLLEGE- SUNNYVALE TRANS CTR,0,180.0,28,y,21.0,41
31_VTA_595_AM_d0_s1790,DE ANZA COLLEGE - LOCKHEED,0,157.5,28,y,24.0,41
31_VTA_595_AM_d1_s1791,DE ANZA COLLEGE - LOCKHEED,0,111.17647058823529,28,y,34.0,41
31_VTA_596_AM_d0_s1792,DE ANZA COLLEGE - GREAT AMERICA,0,266.6666666666667,28,y,18.0,41
31_VTA_596_AM_d1_s1798,DE ANZA COLLEGE - GREAT AMERICA,0,480.0,28,y,10.0,41
31_VTA_597_AM_d0_s1803,WEST VALLEY COLL - GREAT AMERICA,0,126.0,28,y,30.0,41
31_VTA_597_AM_d1_s1806,WEST VALLEY COLL - GREAT AMERICA,0,126.0,28,y,30.0,41
31_VTA_598_AM_d0_s1808,WEST VALLEY COLLEGE - ALVISO,0,94.5,28,y,40.0,41
31_VTA_598_AM_d1_s1811,WEST VALLEY COLLEGE - ALVISO,0,94.5,28,y,40.0,41
31_VTA_599_AM_d0_s1814,WINCHESTER  TC - GT AMERICA,0,210.0,28,y,18.0,41
31_VTA_599_AM_d1_s1816,WINCHESTER  TC - GT AMERICA,0,180.0,28,y,21.0,41
31_VTA_600_AM_d0_s1818,GOOD SAM HOSP - SIERRA & PIEDMONT,0,111.17647058823529,28,y,34.0,41
31_VTA_600_AM_d1_s1821,GOOD SAM HOSP - SIERRA & PIEDMONT,0,111.17647058823529,28,y,34.0,41
31_VTA_601_AM_d0_s1823,GOOD SAM HOSP - SIERRA & PIEDMONT,0,126.0,28,y,30.0,41
31_VTA_601_AM_d1_s1824,GOOD SAM HOSP - SIERRA & PIEDMONT,0,111.17647058823529,28,y,34.0,41
31_VTA_602_AM_d0_s1826,ALMADEN EXPY - SAN JOSE STATE,0,111.17647058823529,28,y,34.0,41
31_VTA_602_AM_d1_s1827,ALMADEN EXPY - SAN JOSE STATE,0,111.17647058823529,28,y,34.0,41
31_VTA_603_AM_d0_s1828,ALMADEN LRT - MCKEE & WHITE,0,236.25,28,y,16.0,41
31_VTA_603_AM_d1_s1832,ALMADEN LRT - MCKEE & WHITE,0,270.0,28,y,14.0,41
31_VTA_604_AM_d0_s1835,KOOSER & BLOSSOM  HILL- DNTN  S.J.,0,94.5,28,o,40.0,39
31_VTA_604_AM_d1_s1836,KOOSER & BLOSSOM  HILL- DNTN  S.J.,0,78.75,28,o,48.0,39
31_VTA_605_AM_d0_s1837,KAISER SAN JOSE - MILPITAS/DIXON,0,290.7692307692308,28,y,13.0,41
31_VTA_605_AM_d1_s1840,KAISER SAN JOSE - MILPITAS/DIXON,0,252.0,28,y,15.0,41
31_VTA_606_AM_d0_s1846,GILROY TC - SAN JOSE DIRIDON,0,222.35294117647058,28,y,17.0,41
31_VTA_606_AM_d1_s1848,GILROY TC - SAN JOSE DIRIDON,0,252.0,28,y,15.0,41
31_VTA_607_AM_d0_s1853,CAPITOL LRT STN - GREAT MALL/MAIN,0,252.0,28,y,15.0,41
31_VTA_607_AM_d1_s1855,CAPITOL LRT STN - GREAT MALL/MAIN,0,252.0,28,y,15.0,41
31_VTA_608_AM_d0_s1857,EASTRIDGE- GREAT MALL/MAIN,0,189.0,28,y,20.0,41
31_VTA_608_AM_d1_s1858,EASTRIDGE- GREAT MALL/MAIN,0,189.0,28,y,20.0,41
31_VTA_609_AM_d0_s1859,SENTER/MONTEREY - DOWNTOWN SAN JOSE,0,252.0,28,y,15.0,41
31_VTA_609_AM_d1_s1860,SENTER/MONTEREY - DOWNTOWN SAN JOSE,0,210.0,28,y,18.0,41
31_VTA_610_AM_d0_s1861,SNELL & CAPITOL - DOWNTWN SAN JOSE,0,270.0,28,y,14.0,41
31_VTA_610_AM_d1_s1863,SNELL & CAPITOL - DOWNTWN SAN JOSE,0,222.35294117647058,28,y,17.0,41
31_VTA_611_AM_d0_s1865,EASTRIDGE - GREAT MALL/MAIN,0,222.35294117647058,28,y,17.0,41
31_VTA_611_AM_d1_s1866,EASTRIDGE - GREAT MALL/MAIN,0,222.35294117647058,28,y,17.0,41
31_VTA_612_AM_d0_s1867,VALLCO - SAN JOSE STATE,0,126.0,28,y,30.0,41
31_VTA_612_AM_d1_s1870,VALLCO - SAN JOSE STATE,0,145.3846153846154,28,y,26.0,41
31_VTA_613_AM_d0_s1886,WESTGATE - DOWNTOWN SAN JOSE,0,126.0,28,y,30.0,41
31_VTA_613_AM_d1_s1889,WESTGATE - DOWNTOWN SAN JOSE,0,180.0,28,y,21.0,41
31_VTA_614_AM_d1_s1873,GRAY LINE-ACE SOUTH SUNNYVALE,0,45.0,28,y,60.0,41
31_VTA_615_AM_d1_s1875,GREEN LINE-ACE NORTH SANTA CLARA,0,45.0,28,y,60.0,41
31_VTA_616_AM_d1_s1877,ORANGE LINE-ACE MOUNTAIN VIEW,0,45.0,28,y,60.0,41
31_VTA_617_AM_d0_s1878,PURPLE LINE-ACE WEST MILPITAS,0,45.0,28,y,60.0,41
31_VTA_618_AM_d1_s1881,RED LINE-ACE NORTH SUNNYVALE,0,45.0,28,y,60.0,41
31_VTA_619_AM_d1_s1883,YELLOW LINE-ACE S. SANTA CLARA,0,45.0,28,y,60.0,41
31_VTA_620_AM_d0_s1884,BROWN LINE-LIGHT RAIL,0,45.0,28,y,60.0,41
31_VTA_621_AM_d0_s1892,VIOLET LINE-EAST MILPITAS,0,45.0,28,y,60.0,41
31_VTA_622_AM_d0_s1894,VETS HOSP - MIDDLEFIELD & COLORADO,0,63.0,28,o,60.0,39
31_VTA_622_AM_d1_s1898,VETS HOSP - MIDDLEFIELD & COLORADO,0,94.5,28,o,40.0,39
31_VTA_623_AM_d0_s1902,CALIFORNIA AVE CTRN-VETS HOSPITAL,0,15.75,28,y,240.0,41
31_VTA_623_AM_d1_s1903,CALIFORNIA AVE CTRN-VETS HOSPITAL,0,126.0,28,y,30.0,41
31_VTA_624_AM_d0_s1905,OHLONE/CHYNOWETH - ALMADEN,0,1282.5,111,z,16.0,41
31_VTA_624_AM_d1_s1907,OHLONE/CHYNOWETH - ALMADEN,0,1368.0,111,z,15.0,41
31_VTA_625_AM_d0_s1908,ALUM ROCK-SANTA TERESA VIA BAYPOINT,0,1710.0,111,z,12.0,41
31_VTA_625_AM_d1_s1919,ALUM ROCK-SANTA TERESA VIA BAYPOINT,0,1368.0,111,z,15.0,41
31_VTA_626_AM_d0_s1924,MOUNTAIN VIEW - WINCHESTER,0,1368.0,111,z,15.0,41
31_VTA_626_AM_d1_s1929,MOUNTAIN VIEW - WINCHESTER,0,1578.4615384615386,111,z,13.0,41
35__221_AM_d0_s543,Strawberry - Marin City - San Francisco,0,78.75,87,q,48.0,8
35__221_AM_d1_s545,Strawberry - Marin City - San Francisco,0,63.0,87,q,60.0,8
35__222_AM_d0_s547,Santa Rosa - San Francisco,0,63.0,87,q,60.0,8
35__222_AM_d1_s549,Santa Rosa - San Francisco,0,63.0,87,q,60.0,8
35__223_AM_d1_s552,Santa Rosa - San Francisco,0,31.5,87,q,120.0,8
35__224_AM_d0_s555,San Rafael - Sausalito,0,111.17647058823529,70,r,34.0,8
35__224_AM_d1_s553,San Rafael - Sausalito,0,94.5,70,r,40.0,8
35__225_AM_d1_s556,College of Marin - San Francisco,0,94.5,87,q,40.0,8
35__226_AM_d1_s558,Marin City - San Francisco,0,111.17647058823529,87,q,34.0,8
35__227_AM_d0_s563,San Rafael - Marin City,0,94.5,70,r,40.0,8
35__227_AM_d1_s561,San Rafael - Marin City,10.528392314910889,126.0,70,r,30.0,8
35__228_AM_d0_s564,San Rafael/Canal - Fairfax/Manor,0,63.0,70,r,60.0,8
35__228_AM_d1_s565,San Rafael/Canal - Fairfax/Manor,0,63.0,70,r,60.0,8
35__229_AM_d1_s567,Fairfax/Manor - San Francisco,0,189.0,87,q,20.0,8
35__230_AM_d0_s574,Fairfax/Manor - Larkspur Ferry Terminal,9.28975772857666,111.17647058823529,70,r,34.0,8
35__231_AM_d0_s577,San Anselmo - San Francisco,0,47.25,87,q,80.0,8
35__231_AM_d1_s580,San Anselmo - San Francisco,0,126.0,87,q,30.0,8
35__232_AM_d0_s584,San Rafael - Fairfax/Manor,0,111.17647058823529,70,r,34.0,8
35__232_AM_d1_s586,San Rafael - Fairfax/Manor,0,78.75,70,r,48.0,8
35__233_AM_d0_s589,Central San Rafael-SRTC-Larkspur Ferry,0,63.0,70,r,60.0,8
35__233_AM_d1_s590,Central San Rafael-SRTC-Larkspur Ferry,0,111.17647058823529,70,r,34.0,8
35__234_AM_d0_s592,Canal - San Rafael Transit Center,0,270.0,70,r,14.0,8
35__234_AM_d1_s593,Canal - San Rafael Transit Center,0,189.0,70,r,20.0,8
35__235_AM_d0_s595,Canal - Marin City,0,31.5,70,r,120.0,8
35__235_AM_d1_s596,Canal - Marin City,0,63.0,70,r,60.0,8
35__236_AM_d0_s598,Smith Ranch Road P&R to LFT,0,47.25,87,q,80.0,8
35__236_AM_d1_s599,Smith Ranch Road P&R to LFT,0,94.5,87,q,40.0,8
35__237_AM_d1_s600,Terra Linda - San Francisco,0,63.0,87,q,60.0,8
35__238_AM_d0_s607,Mill Valley - San Francisco,0,47.25,87,q,80.0,8
35__238_AM_d1_s604,Mill Valley - San Francisco,0,315.0,87,q,12.0,8
35__239_AM_d0_s602,Del Norte BART Station - San Rafael,0,78.75,87,q,48.0,8
35__239_AM_d1_s603,Del Norte BART Station - San Rafael,0,47.25,87,q,80.0,8
35__240_AM_d0_s616,Del Norte BART Station - San Rafael,0,31.5,87,q,120.0,8
35__240_AM_d1_s615,Del Norte BART Station - San Rafael,0,63.0,87,q,60.0,8
35__241_AM_d1_s617,Lucas Valley - San Francisco,0,31.5,87,q,120.0,8
35__242_AM_d0_s621,Kaiser Hospital - Northgate - San Rafael,0,111.17647058823529,70,r,34.0,8
35__242_AM_d1_s622,Kaiser Hospital - Northgate - San Rafael,0,126.0,70,r,30.0,8
35__243_AM_d0_s623,Novato - San Rafael,0,63.0,70,r,60.0,8
35__243_AM_d1_s624,Novato - San Rafael,0,63.0,70,r,60.0,8
35__244_AM_d1_s626,Novato/San Marin - San Francisco,0,145.3846153846154,87,q,26.0,8
35__245_AM_d1_s636,San Marin - San Francisco via Broadway Tunnel,0,63.0,87,q,60.0,8
35__246_AM_d1_s638,Hamilton/Novato - San Francisco,0,63.0,87,q,60.0,8
35__247_AM_d0_s639,Novato - San Francisco,0,126.0,87,q,30.0,8
35__247_AM_d1_s643,Novato - San Francisco,0,63.0,87,q,60.0,8
35__248_AM_d0_s647,Novato - Marin City,0,63.0,87,q,60.0,8
35__248_AM_d1_s648,Novato - Marin City,0,111.17647058823529,87,q,34.0,8
35__249_AM_d1_s649,Santa Rosa - San Francisco,0,31.5,87,q,120.0,8
35__250_AM_d1_s652,Santa Rosa - San Francisco,0,15.75,87,q,240.0,8
35__251_AM_d1_s654,Santa Rosa - San Francisco,0,47.25,70,r,80.0,8
35__252_AM_d1_s658,East Petaluma - San Francisco,0,31.5,87,q,120.0,8
35__253_AM_d1_s660,Tiburon - San Francisco,0,31.5,87,q,120.0,8
35__254_AM_d0_s664,Marin City - San Francisco,0,78.75,87,q,48.0,8
35__254_AM_d1_s661,Marin City - San Francisco,0,47.25,87,q,80.0,8
35__255_AM_d1_s665,Golden Gate Bridge Toll Plaza - San Francisco,0,189.0,70,r,20.0,8
36_UCT_538_AM_d0_s1608,Delores,0,94.5,38,A,40.0,38
36_UCT_539_AM_d0_s1610,Whipple,0,63.0,38,A,60.0,38
36_UCT_540_AM_d0_s1609,Whipple Short,0,47.25,38,A,80.0,38
36_UCT_541_AM_d0_s1611,Almaden,0,63.0,38,A,60.0,38
36_UCT_542_AM_d0_s1612,Tamarack,0,63.0,38,A,60.0,38
36_UCT_543_AM_d0_s1613,Dyer,0,111.17647058823529,38,A,34.0,38
36_UCT_544_AM_d0_s1614,Alvarado Circulator,0,15.75,38,A,240.0,38
36_UCT_545_AM_d0_s1615,Alvarado-Niles,0,63.0,38,A,60.0,38
36_UCT_546_AM_d1_s1616,Dyer Express,0,47.25,38,A,80.0,38
37_392_691_AM_d0_s2088,Gems and Birds,0,94.5,46,l,40.0,49
37_392_692_AM_d0_s2122,Crockett - Rodeo - Hercules,0,78.75,46,l,48.0,49
37_392_692_AM_d1_s2123,Crockett - Rodeo - Hercules,0,94.5,46,l,40.0,49
37_392_693_AM_d0_s2098,Trees and Flowers,0,78.75,46,l,48.0,49
37_392_693_AM_d1_s2083,Trees and Flowers,0,78.75,46,l,48.0,49
37_392_694_AM_d0_s2073,Rodeo - Hercules (Viewpointe/North Shore Business ,0,78.75,46,l,48.0,49
37_392_694_AM_d1_s2105,Rodeo - Hercules (Viewpointe/North Shore Business ,0,94.5,46,l,40.0,49
37_392_695_AM_d0_s2081,Pinole Valley - Old Town Pinole - Richmond Parkway,0,126.0,46,l,30.0,49
37_392_695_AM_d1_s2085,Pinole Valley - Old Town Pinole - Richmond Parkway,0,126.0,46,l,30.0,49
37_392_696_AM_d0_s2107,BayView - Richmond Parkway Transit Center,0,47.25,46,l,80.0,49
37_392_696_AM_d1_s2084,BayView - Richmond Parkway Transit Center,0,47.25,46,l,80.0,49
37_392_697_AM_d0_s2096,Tara Hills - Richmond Parkway Transit Center - Hil,0,47.25,46,l,80.0,49
37_392_697_AM_d1_s2080,Tara Hills - Richmond Parkway Transit Center - Hil,0,47.25,46,l,80.0,49
37_392_698_AM_d0_s2099,Hercules Transit Center - Pinole - Contra Costa Co,0,47.25,46,l,80.0,49
37_392_698_AM_d1_s2121,Hercules Transit Center - Pinole - Contra Costa Co,0,47.25,46,l,80.0,49
37_392_699_AM_d0_s2082,Rodeo/Hercules/San Francisco Transbay Terminal,0,200.0,90,x,21.0,50
37_392_699_AM_d1_s2075,Rodeo/Hercules/San Francisco Transbay Terminal,8.990134239196777,161.53846153846155,90,x,26.0,50
37_392_700_AM_d0_s2071,Hercules Transit Center - Pinole - Richmond - BART,0,123.52941176470588,90,j,34.0,49
37_392_700_AM_d1_s2100,Hercules Transit Center - Pinole - Richmond - BART,0,87.5,90,j,48.0,49
37_392_701_AM_d0_s2078,Hercules Transit Center - Pinole - Richmond - BART,0,105.0,90,j,40.0,49
37_392_701_AM_d1_s2086,Hercules Transit Center - Pinole - Richmond - BART,0,87.5,90,j,48.0,49
37_392_702_AM_d0_s2120,Hercules Transit Center - El Cerrito del Norte BAR,0,140.0,90,j,30.0,49
37_392_702_AM_d1_s2102,Hercules Transit Center - El Cerrito del Norte BAR,0,161.53846153846155,90,j,26.0,49
37_392_703_AM_d0_s2089,Hercules Transit Center - El Cerrito del Norte BAR,0,210.0,90,j,20.0,49
37_392_703_AM_d1_s2074,Hercules Transit Center - El Cerrito del Norte BAR,0,210.0,90,j,20.0,49
37_392_704_AM_d0_s2093,Hercules Transit Center - Martinez,1.2584373950958252,94.5,46,l,40.0,49
37_392_704_AM_d1_s2108,Hercules Transit Center - Martinez,1.3553521633148193,94.5,46,l,40.0,49
38_362_627_AM_d0_s1934,Route 10,0,126.0,60,v,30.0,42
38_362_627_AM_d1_s1935,Route 10,0,111.17647058823529,60,v,34.0,42
38_362_628_AM_d0_s1936,Route  3,0,111.17647058823529,60,v,34.0,42
38_362_629_AM_d0_s1937,Route  4,0,111.17647058823529,60,v,34.0,42
38_362_630_AM_d0_s1938,Route  5,0,111.17647058823529,60,v,34.0,42
38_362_631_AM_d0_s1939,Route  6,0,63.0,60,v,60.0,42
38_362_632_AM_d0_s1940,Route  7,0,94.5,60,v,40.0,42
38_362_633_AM_d0_s1941,Route 21,0,15.75,60,v,240.0,44
38_362_633_AM_d1_s1942,Route 21,0,31.5,60,v,120.0,44
38_362_634_AM_d0_s1943,Route  8,0,111.17647058823529,60,v,34.0,42
38_362_634_AM_d1_s1944,Route  8,0,94.5,60,v,40.0,42
38_362_635_AM_d0_s1945,Route 29,0,47.25,94,x,80.0,43
38_362_635_AM_d1_s1946,Route 29,28.526668548583984,63.0,94,x,60.0,43
38_362_636_AM_d0_s1947,Route 25,0,47.25,60,v,80.0,42
38_362_636_AM_d1_s1948,Route 25,0,31.5,60,v,120.0,42
38_362_637_AM_d0_s1949,Route 11,0,47.25,60,v,80.0,42
38_362_637_AM_d1_s1950,Route 11,0,63.0,60,v,60.0,42
38_362_638_AM_d0_s1951,Route  1,0,63.0,60,v,60.0,42
38_362_639_AM_d0_s1952,Route  2,0,111.17647058823529,60,v,34.0,42
39_MCTD_292_AM_d0_s766,West Marin Stagecoach (North),0,31.5,71,v,120.0,23
39_MCTD_292_AM_d1_s767,West Marin Stagecoach (North),0,31.5,71,v,120.0,23
39_MCTD_293_AM_d0_s749,Tiburon Shuttle,0,94.5,71,v,40.0,23
39_MCTD_293_AM_d1_s748,Tiburon Shuttle,0,111.17647058823529,71,v,34.0,23
39_MCTD_294_AM_d0_s751,Santa Venetia Shuttle,0,47.25,71,v,80.0,23
39_MCTD_294_AM_d1_s752,Santa Venetia Shuttle,0,63.0,71,v,60.0,23
39_MCTD_295_AM_d0_s747,Novato Shuttle,0,63.0,71,v,60.0,23
39_MCTD_295_AM_d1_s746,Novato Shuttle,0,47.25,71,v,80.0,23
39_MCTD_296_AM_d0_s744,Smith Ranch Road - Ignacio,0,63.0,71,v,60.0,23
39_MCTD_296_AM_d1_s745,Smith Ranch Road - Ignacio,0,63.0,71,v,60.0,23
39_MCTD_297_AM_d0_s759,Marinwood - Novato,0,47.25,71,v,80.0,23
39_MCTD_297_AM_d1_s760,Marinwood - Novato,0,47.25,71,v,80.0,23
39_MCTD_298_AM_d0_s781,Muir Woods Shuttle,0,47.25,71,v,80.0,24
39_MCTD_299_AM_d0_s773,West Marin Stagecoach (South),0,15.75,71,v,240.0,23
39_MCTD_299_AM_d1_s772,West Marin Stagecoach (South),0,31.5,71,v,120.0,23
3_BG_160_AM_d0_s421,San Francisco - Angel Island Ferry,0,62.5,103,u,240.0,12
