station,district,route,direction,type,year_of_coordinates,latitude,longitude,shstReferenceId,model_link_id,A,B,station_unique_lat_long_pairs,station_distance_moved_ft
402896,4,101,S,OR,2015,37.381356,-121.96211,5f7e21b09c58aaaa462daf193301373a,2102228,2071471,2167880,1,0.0
402897,4,101,N,FR,2015,37.383125,-121.967496,a015c698530e5f344f13f222240aeb0f,2171131,2131975,2077817,1,0.0
402898,4,101,N,OR,2015,37.383125,-121.967496,a015c698530e5f344f13f222240aeb0f,2171131,2131975,2077817,1,0.0
402899,4,101,S,FR,2015,37.385758,-121.977493,e449b47bd0d597a623121199525eb716,2243617,2162692,2082683,1,0.0
402900,4,101,S,OR,2015,37.385758,-121.977493,e449b47bd0d597a623121199525eb716,2243617,2162692,2082683,1,0.0
402901,4,101,S,OR,2015,37.38482,-121.974251,56cd9b57b199cb9828ac397796a0377a,2092892,2028320,2150870,1,0.0
402902,4,101,S,OR,2015,37.390422,-121.993716,6d96021bc8f29a5fc6d60b25930751c2,2117231,2099403,2129491,1,0.0
402903,4,101,S,FR,2017,37.390763,-121.994912,fef77900304392493be4a7217a0412fe,2272348,2043328,2081969,1,0.0
402904,4,101,S,OR,2017,37.390763,-121.994912,fef77900304392493be4a7217a0412fe,2272348,2043328,2081969,1,0.0
402905,4,101,N,FR,2015,37.391166,-121.995524,58488ed513127a635664d9cbb535b2e7,2094478,2067824,2151489,1,0.0
402906,4,101,N,OR,2015,37.391166,-121.995524,58488ed513127a635664d9cbb535b2e7,2094478,2067824,2151489,1,0.0
402907,4,101,N,OR,2017,37.391922,-121.998077,abdaad42034d01b1db9ae6cc2ccc945f,2183539,2138267,2166639,1,0.0
402908,4,101,S,FR,2015,37.395067,-122.010518,5453f1bb55dfd8ef3d50036f63207c2b,2090247,2079920,2081891,1,0.0
402909,4,101,S,OR,2015,37.395067,-122.010518,5453f1bb55dfd8ef3d50036f63207c2b,2090247,2079920,2081891,1,0.0
402910,4,101,S,OR,2013,37.398628,-122.026802,d497ccaec79ac6fe4cab18bf75637288,2226907,2011156,2030313,1,0.0
402911,4,101,S,FR,2015,37.398989,-122.028373,6e98033bea230bc42acce9ed796dd9b1,2118352,2033916,2068107,1,0.0
402912,4,101,S,OR,2017,37.398989,-122.028373,6e98033bea230bc42acce9ed796dd9b1,2118352,2033916,2068107,1,0.0
402913,4,101,S,FR,2015,37.40013,-122.033628,f17836b72e7e3439acf24b7046f30851,2257652,2011055,2054603,1,0.0
402914,4,101,S,OR,2015,37.40013,-122.033628,f17836b72e7e3439acf24b7046f30851,2257652,2011055,2054603,1,0.0
402915,4,101,S,OR,2015,37.403153,-122.047463,d3d21cd6d836827a26356b84314ff096,2226114,2156665,2082129,1,0.0
402916,4,101,S,FR,2013,37.407128,-122.064444,dfd00da479ef0bed2d4b8591cf6394c0,2238812,2086441,2140596,1,0.0
402917,4,101,N,FR,2015,37.407316,-122.064397,253fb81d2eeadb6d2415424adf49cb5f,2039958,2038311,2138852,1,0.0
402918,4,101,S,OR,2015,37.407128,-122.064444,dfd00da479ef0bed2d4b8591cf6394c0,2238812,2086441,2140596,1,0.0
402919,4,101,N,OR,2015,37.407316,-122.064397,253fb81d2eeadb6d2415424adf49cb5f,2039958,2038311,2138852,1,0.0
402920,4,101,S,OR,2015,37.410945,-122.075848,83c3ebbeda4ea8d30fdc2d045f81e018,2140746,2050282,2128730,1,0.0
402921,4,101,S,FR,2015,37.411999,-122.078452,83c3ebbeda4ea8d30fdc2d045f81e018,2140746,2050282,2128730,1,0.0
402922,4,101,S,OR,2015,37.411999,-122.078452,83c3ebbeda4ea8d30fdc2d045f81e018,2140746,2050282,2128730,1,0.0
402923,4,101,S,OR,2017,37.413855,-122.082578,e4531e7b815b6054e073f66c4e14e244,2243654,2143837,2047781,1,0.0
402924,4,101,N,FR,2015,37.244125,-121.772528,b43be60d7313deee3358b8c8867d3fe6,2192489,2039732,2083666,1,0.0
402925,4,101,N,OR,2015,37.244125,-121.772528,b43be60d7313deee3358b8c8867d3fe6,2192489,2039732,2083666,1,0.0
402926,4,101,N,FR,2017,37.256295,-121.794639,278d08da88d8230586a951b1b4295d22,2042327,2040442,2149883,1,0.0
402927,4,101,N,OR,2017,37.256295,-121.794639,278d08da88d8230586a951b1b4295d22,2042327,2040442,2149883,1,0.0
402928,4,101,S,FR,2015,37.348392,-121.860589,e33d45e8a75410ec9d9dede75b1fdaae,2242495,2021184,2052922,1,0.0
402929,4,101,S,OR,2015,37.348392,-121.860589,e33d45e8a75410ec9d9dede75b1fdaae,2242495,2021184,2052922,1,0.0
402930,4,101,N,FR,2015,37.350928,-121.862378,f73211f8fbcaa6bd7936b8cf516bacd4,2263889,2104951,2113667,1,0.0
402931,4,101,N,OR,2015,37.350928,-121.862378,f73211f8fbcaa6bd7936b8cf516bacd4,2263889,2104951,2113667,1,0.0
402932,4,101,S,FR,2015,37.355353,-121.867625,ce3bbf5e6ce1a24db92c0cb52d1ea63c,2220162,2154440,2054892,1,0.0
402933,4,101,N,FR,2015,37.355549,-121.86746,140f632ee28836ea2927c6dc19dbfbac,2021596,2021293,2152965,1,0.0
402934,4,101,N,OR,2015,37.355549,-121.86746,140f632ee28836ea2927c6dc19dbfbac,2021596,2021293,2152965,1,0.0
402936,4,880,S,FR,2015,37.349037,-121.917956,66ba03915778927dd9b2691a9c8881c4,2109822,2022959,2080120,1,0.0
402937,4,880,N,OR,2015,37.348907,-121.917833,66ba03915778927dd9b2691a9c8881c4,2109822,2022959,2080120,1,0.0
402939,4,880,N,FR,2015,37.415548,-121.912875,02d45f51640c2ada80755a8154d15121,2003021,2003058,2103208,1,0.0
402940,4,880,N,OR,2015,37.415548,-121.912875,02d45f51640c2ada80755a8154d15121,2003021,2003058,2103208,1,0.0
402941,4,880,S,FR,2015,37.531397,-122.005323,85e0e664c72e3ef2ac2dfeaa9e66046e,3088838,2533563,2588642,1,0.0
402942,4,880,S,OR,2015,37.528433,-121.999898,53dd22cfea40d023b31b73e9fbe2d1ff,3055791,2549921,2508236,1,0.0
402943,4,880,N,OR,2015,37.509242,-121.969628,0d1609844aeb38a5b74b5bf1e1f44f08,3008705,2508719,2596550,1,0.0
402944,4,880,S,OR,2015,37.490584,-121.945998,439d0477a09e6a44fdc3133428d21fcd,3045010,2541326,2570110,1,0.0
402945,4,880,S,FR,2015,37.492757,-121.948815,8a888acf0a2eda4bf9ca54f4e9b6c889,3092008,2572350,2528133,1,0.0
402946,4,880,S,OR,2015,37.491933,-121.947752,8a888acf0a2eda4bf9ca54f4e9b6c889,3092008,2572350,2528133,1,0.0
402947,4,880,N,FR,2015,37.492185,-121.947724,8a888acf0a2eda4bf9ca54f4e9b6c889,3092008,2572350,2528133,1,0.0
402948,4,880,N,OR,2015,37.493107,-121.948928,8f47d3e65a6a7a01a534b2c70e73b2b7,3095209,2561830,2547652,1,0.0
402949,4,880,N,OR,2015,37.49411,-121.950208,f1a4224b0f063f0f458a29c67b958829,3160518,2531413,2533414,1,0.0
402950,4,880,S,OR,2015,37.505634,-121.965487,4996193a0989473d82457a501bb3c256,3049003,2513350,2583954,1,0.0
402951,4,880,N,FR,2015,37.506892,-121.966671,0e0712954483ea6d60596b32c19ec616,3009325,2509327,2554752,1,0.0
402952,4,880,N,OR,2015,37.506892,-121.966671,0e0712954483ea6d60596b32c19ec616,3009325,2509327,2554752,1,0.0
402953,4,880,S,FR,2015,37.509333,-121.970047,a42a21b8d6aeb3ff60df21fd59c0871e,3108986,2520623,2542045,1,0.0
402954,4,880,S,OR,2015,37.507579,-121.967888,499a78192074e59cf5475c8a933814ed,3049012,2544572,2505362,1,0.0
402955,4,880,S,OR,2017,37.521155,-121.985209,d630a57ee7b6fa5f255a74b8577ea4e5,3142286,2599750,2589933,1,0.0
402956,4,880,N,FR,2015,37.520806,-121.984229,29129f1907039bc9174646540e85d25a,3027349,2526214,2590402,1,0.0
402957,4,880,N,OR,2015,37.522223,-121.986981,9896e9b1e05cf32206d0f66485826661,3101422,2501087,2565288,2,105.45175747601849
402958,4,880,S,FR,2015,37.522762,-121.98845,0f6119686b5c6bc7e14867ccd3e7f763,3010217,2506775,2556270,1,0.0
402959,4,880,S,OR,2016,37.522762,-121.98845,0f6119686b5c6bc7e14867ccd3e7f763,3010217,2506775,2556270,1,0.0
402960,4,880,N,OR,2015,37.523755,-121.990066,ef0ddfbd1fc78e495b740cfc314fdf38,3158858,2542904,2583816,1,0.0
402961,4,880,S,OR,2015,37.53007,-122.002913,5c8004df61030cfee1c2f033601967b0,3061431,2554189,2548471,1,0.0
402962,4,880,N,FR,2015,37.529397,-122.001271,5c8004df61030cfee1c2f033601967b0,3061431,2554189,2548471,1,0.0
402963,4,880,N,OR,2015,37.529397,-122.001271,5c8004df61030cfee1c2f033601967b0,3061431,2554189,2548471,1,0.0
402964,4,880,N,OR,2017,37.54876,-122.024268,a0520685bd86ced1607d430de40ee1fe,3106461,2583131,2535389,1,0.0
402965,4,880,N,OR,2015,37.531353,-122.004885,ddefbc70e2cc677373d66b8d12385eb5,3147438,2586048,2595221,1,0.0
402966,4,880,S,OR,2015,37.544186,-122.021127,bf9ae876731165d0c82951165e75e367,3127347,2593559,2529533,1,0.0
402967,4,880,N,FR,2015,37.544658,-122.021179,a57b2b87bbc72f0c90e2dd68739cddb6,3109829,2578287,2528551,1,0.0
402968,4,880,N,OR,2015,37.54653,-122.022581,a3bc77f0cbfd01237fd796428b17ee40,3108715,2584329,2555262,1,0.0
402969,4,880,S,FR,2015,37.548899,-122.024643,c3e82a59804ede96badd01598825bc20,3130299,2594883,2508341,1,0.0
402970,4,880,S,OR,2015,37.546915,-122.023163,30bd40e81cc0ce9b10e9d5d1a033d05b,3032456,2502853,2518154,1,0.0
402971,4,880,S,OR,2015,37.561479,-122.036403,a89b81f168e169df6984422c9f178ab9,3111944,2515179,2516231,1,0.0
402972,4,880,N,FR,2015,37.562052,-122.036693,a89b81f168e169df6984422c9f178ab9,3111944,2515179,2516231,1,0.0
402973,4,880,N,OR,2015,37.563362,-122.038123,7a48a6635b46f6f413a759c00cc4a7f2,3081137,2567909,2589160,1,0.0
402974,4,880,S,FR,2015,37.563681,-122.038765,495bfe86dd6386d0cb2e618df40d55c1,3048832,2544432,2596195,1,0.0
402975,4,880,S,OR,2015,37.563681,-122.038765,495bfe86dd6386d0cb2e618df40d55c1,3048832,2544432,2596195,1,0.0
402976,4,880,N,OR,2015,37.565692,-122.040628,fea87d1c39f420cde0eeef582835d4d2,3169010,2572553,2600406,1,0.0
402978,4,880,S,FR,2015,37.580027,-122.048801,34889a65e6b254dc4e0f3b3b4fe56fe9,3034992,2532924,2526715,1,0.0
402979,4,880,S,OR,2015,37.580027,-122.048801,34889a65e6b254dc4e0f3b3b4fe56fe9,3034992,2532924,2526715,1,0.0
402980,4,880,N,FR,2015,37.576193,-122.047274,47e577b9941e87b3eb410b01b21b5c09,3047852,2543636,2585558,1,0.0
402982,4,880,S,OR,2015,37.596783,-122.059637,40c657e8d72cf1bd054e7a0de174704f,3043109,2509893,2505019,1,0.0
402983,4,880,S,FR,2015,37.5997,-122.061725,1d0b25f216cbd7d6230953bf8d12a2dc,3019287,2518839,2519846,1,0.0
402984,4,880,S,OR,2015,37.5997,-122.061725,1d0b25f216cbd7d6230953bf8d12a2dc,3019287,2518839,2519846,1,0.0
402986,4,880,N,FR,2015,37.604734,-122.065032,fba596f9329aba823ebbcde00eb864bf,3166975,2589855,2515088,1,0.0
402989,4,880,N,OR,2017,37.608066,-122.067407,1c2182d1e559e8e6bafce664b8032fa2,3018664,2518255,2588241,1,0.0
402990,4,880,N,OR,2015,37.619533,-122.075651,1e97728dd2afd3670737ffb2f93e4adc,3020276,2519765,2573331,1,0.0
402991,4,880,S,FR,2015,37.629148,-122.082814,6b3c07ca5e6c5e4f175cf6797a4238f9,3071271,2561232,2506360,1,0.0
402992,4,880,S,FR,2015,37.629274,-122.082905,6b3c07ca5e6c5e4f175cf6797a4238f9,3071271,2561232,2506360,1,0.0
402993,4,880,S,OR,2015,37.629148,-122.082814,6b3c07ca5e6c5e4f175cf6797a4238f9,3071271,2561232,2506360,1,0.0
402994,4,880,S,OR,2015,37.629274,-122.082905,6b3c07ca5e6c5e4f175cf6797a4238f9,3071271,2561232,2506360,1,0.0
402995,4,880,N,OR,2015,37.633535,-122.085656,75004307c49785eeb1f8072e2ce28099,3077636,2565596,2518805,1,0.0
402996,4,880,N,OR,2015,37.63366,-122.085746,75004307c49785eeb1f8072e2ce28099,3077636,2565596,2518805,1,0.0
402999,4,880,S,OR,2015,37.653201,-122.099615,6e5122b67158124814ba1deb5eea1e09,3073253,2562612,2564348,1,0.0
403000,4,880,S,OR,2015,37.653069,-122.099539,6e5122b67158124814ba1deb5eea1e09,3073253,2562612,2564348,1,0.0
403001,4,880,N,FR,2015,37.659267,-122.103058,b08eb576168ec411dda2c9ec8158f68b,3117239,2588748,2524651,1,0.0
403002,4,880,N,OR,2015,37.659397,-122.103135,b08eb576168ec411dda2c9ec8158f68b,3117239,2588748,2524651,1,0.0
403003,4,880,S,FR,2015,37.664733,-122.106795,688b4c1cedbfbc6eac254d0ebac1e9f0,3069554,2500504,2526733,1,0.0
403006,4,880,N,OR,2015,37.667821,-122.108348,f3918f49850974b57cd4fbf8e60b9ab0,3161798,2514879,2581015,1,0.0
403007,4,880,S,OR,2015,37.683114,-122.127218,7322c17b199eae7037612e106d12f332,3076391,2564775,2585698,1,0.0
403008,4,880,N,FR,2017,37.68978,-122.136442,8e3c08d0c4a7d69ca5e313c5eba491f5,3094456,2576231,2555841,1,0.0
403009,4,880,S,OR,2015,37.689656,-122.136588,c3300e9f4a77e39e20aff229511ae038,3129790,2594639,2501180,1,0.0
403010,4,238,N,FR,2015,37.690513,-122.135803,3863efc75dd679ff8e16b56062a196ea,3037493,2535053,2555841,1,0.0
403011,4,880,N,OR,2015,37.691998,-122.139682,bff4e9a60dc3101d73eb1cceb36bcea0,3127600,2584370,2518689,1,0.0
403012,4,880,N,OR,2015,37.6919,-122.139544,bff4e9a60dc3101d73eb1cceb36bcea0,3127600,2584370,2518689,1,0.0
403013,4,880,S,FR,2017,37.720632,-122.178374,c2c485eaa234559b2df037cc1e30b581,3129508,2546357,2552217,1,0.0
403014,4,880,S,OR,2017,37.718712,-122.176431,2283533acbfa71397190b6571da64ba5,3022829,2522126,2522257,1,0.0
403015,4,880,S,OR,2017,37.718824,-122.176545,1f657b802f01094f762cbd4f08054b04,3020803,2520260,2596107,1,0.0
403016,4,880,N,FR,2017,37.719584,-122.177086,996642e6d08a40611c5c08fcf62390f5,3101911,2580594,2604345,1,0.0
403017,4,880,N,OR,2017,37.719697,-122.1772,996642e6d08a40611c5c08fcf62390f5,3101911,2580594,2604345,1,0.0
403018,4,880,N,OR,2017,37.719584,-122.177086,996642e6d08a40611c5c08fcf62390f5,3101911,2580594,2604345,1,0.0
403019,4,880,S,OR,2015,37.730958,-122.188061,468fb47503a04de8e8cdca4ed9917bdf,3046964,2542932,2585305,1,0.0
403020,4,880,N,FR,2014,37.729878,-122.186837,54f9f04cfecb0a295ab06d823ba3a128,3056484,2543725,2506095,1,0.0
403021,4,880,N,OR,2015,37.731528,-122.188289,3e44155f196b08782c078eb7f1ab02a7,3041463,2534442,2543954,1,0.0
403022,4,880,S,FR,2015,37.731787,-122.188781,468fb47503a04de8e8cdca4ed9917bdf,3046964,2542932,2585305,1,0.0
403023,4,880,S,OR,2015,37.731787,-122.188781,468fb47503a04de8e8cdca4ed9917bdf,3046964,2542932,2585305,1,0.0
403024,4,880,N,OR,2015,37.733652,-122.190132,b5486dc90088e302da5b9b38d14c4659,3120430,2546698,2545309,1,0.0
403025,4,880,S,FR,2015,37.750611,-122.205291,807a84b2442204a38c37d8227a76ad71,3085242,2570566,2592503,1,0.0
403026,4,880,S,OR,2015,37.750729,-122.205394,807a84b2442204a38c37d8227a76ad71,3085242,2570566,2592503,1,0.0
403027,4,880,S,OR,2015,37.750611,-122.205291,807a84b2442204a38c37d8227a76ad71,3085242,2570566,2592503,1,0.0
403028,4,880,N,OR,2017,37.756851,-122.210503,e75d3aacc95d7c25e8143d47c987029c,3153743,2603834,2527004,1,0.0
403029,4,880,N,OR,2017,37.756731,-122.210399,e75d3aacc95d7c25e8143d47c987029c,3153743,2603834,2527004,1,0.0
403031,4,880,S,OR,2015,37.764896,-122.217766,fd46f242be46d7f8d419303a4d56e7a9,3168069,2608266,2598453,1,0.0
403032,4,580,W,FR,2015,37.824968,-122.270895,28d504f038b14b4fe9b1b00716ba7372,3027175,2526052,2550505,1,0.0
403033,4,880,S,FR,2015,37.771395,-122.223163,6c822070bd4b3408b6a97db8eea592a0,3072090,2561801,2539159,1,0.0
403034,4,880,N,OR,2015,37.77155,-122.223223,6c822070bd4b3408b6a97db8eea592a0,3072090,2561801,2539159,1,0.0
403035,4,880,N,OR,2015,37.771469,-122.22307,6c822070bd4b3408b6a97db8eea592a0,3072090,2561801,2539159,1,0.0
403037,4,880,S,FR,2014,37.774755,-122.232821,3d18d1cf331cde403aae3a8f0c9c69b1,3040627,2537703,2521881,1,0.0
403038,4,880,S,OR,2014,37.774755,-122.232821,3d18d1cf331cde403aae3a8f0c9c69b1,3040627,2537703,2521881,1,0.0
403039,4,880,N,FR,2014,37.776769,-122.236107,523604d346a732bbefeba418c8883435,3054698,2513946,2573746,1,0.0
403040,4,880,S,OR,2014,37.776614,-122.236242,56bea37c25bc1dbcd4d0b0975ded7de1,3057694,2551365,2573881,1,0.0
403041,4,880,N,OR,2014,37.776769,-122.236107,523604d346a732bbefeba418c8883435,3054698,2513946,2573746,1,0.0
403043,4,880,N,OR,2014,37.779555,-122.237925,f23ac3690152a3e09dcc2afe92992ec5,3160885,2529848,2597599,1,0.0
403044,4,880,N,OR,2014,37.780243,-122.238194,f23ac3690152a3e09dcc2afe92992ec5,3160885,2529848,2597599,1,0.0
403046,4,880,S,OR,2015,37.796547,-122.270242,c7f6d6d95dbbf07ccd25dcecb04b1087,3132938,2595591,2531091,1,0.0
403047,4,880,N,OR,2017,37.797439,-122.271974,3928b706bdba2a3768179d5081decff5,3037997,2535498,2501633,1,0.0
403051,4,580,E,OR,2015,37.690236,-122.091948,0440e5baa373b5c3604ef300c9cfbc4d,3002822,2502870,2607378,1,0.0
403052,4,580,W,FR,2017,37.690839,-122.08497,c555c2fc828d7bc692e5b5ed3bc50203,3131218,2595261,2539586,1,0.0
403053,4,580,E,OR,2015,37.690526,-122.084955,f002dc8cbb51dad67b0d7ac50155ed12,3159493,2605703,2576303,1,0.0
403054,4,680,S,FR,2013,37.943413,-122.05914,2d3f4bd9730670fff980e28bfa591aee,4022453,3021466,3017804,1,0.0
403055,4,680,S,OR,2015,37.943971,-122.058927,2d3f4bd9730670fff980e28bfa591aee,4022453,3021466,3017804,1,0.0
403056,4,680,N,OR,2015,37.947233,-122.057213,01bbd76f0130be925907a482e5b2abd1,4000860,3000877,3077620,2,227.10655918725132
403057,4,101,S,FR,2017,37.353727,-121.865827,1168c93d17902bca22f63b120717e2d2,2018768,2018579,2094970,1,0.0
403058,4,101,S,OR,2017,37.353727,-121.865827,1168c93d17902bca22f63b120717e2d2,2018768,2018579,2094970,1,0.0
403059,4,101,N,FR,2015,37.463019,-122.145022,3fe47ae6026c5f3c581232e71ddc2109,1018689,1517385,1528872,1,0.0
403060,4,101,N,OR,2015,37.463019,-122.145022,3fe47ae6026c5f3c581232e71ddc2109,1018689,1517385,1528872,1,0.0
403061,4,101,N,OR,2015,37.463106,-122.145168,3fe47ae6026c5f3c581232e71ddc2109,1018689,1517385,1528872,1,0.0
403062,4,280,N,FF,2015,37.6271,-122.430565,509987f8907205b7ddbb484bd33c42b2,1023585,1521295,1506107,2,1065.504307610086
403063,4,101,S,OR,2013,37.290532,-121.80987,5ab880bd5a8d16d62f4c0f6a98b24f82,2096979,2084965,2119628,1,0.0
403066,4,680,N,FR,2015,38.088513,-122.109515,59ec59829d19a2096168c71c733ec952,5021607,3519208,3511639,1,0.0
403069,4,680,N,OR,2015,38.088513,-122.109515,59ec59829d19a2096168c71c733ec952,5021607,3519208,3511639,1,0.0
403070,4,680,N,FR,2015,37.774537,-121.973817,074430bc190f4e9a82f99588481f48e2,4003626,3003697,3047169,1,0.0
403071,4,680,S,OR,2015,37.775048,-121.974319,514ed240c9c1146752359fb869456409,4040356,3019512,3073572,1,0.0
403072,4,680,S,FR,2015,38.070185,-122.12636,a0d184061459627face487a2478e4ab2,5038615,3506065,3516176,2,114.55571772290138
403073,4,680,N,OR,2017,38.070032,-122.126275,223de9e182e429c7cd924f08a44e7000,5008123,3501899,3538177,2,69.34230177280556
403074,4,580,E,FR,2015,37.822145,-122.259965,48e93f7d8e0587637d6ad725b7306df3,3048535,2544183,2545255,1,0.0
403075,4,580,E,FR,2015,37.8222,-122.260137,48e93f7d8e0587637d6ad725b7306df3,3048535,2544183,2545255,1,0.0
403076,4,580,W,OR,2017,37.822295,-122.25977,48e93f7d8e0587637d6ad725b7306df3,3048535,2544183,2545255,1,0.0
403077,4,680,S,FR,2017,38.116791,-122.106303,5a505fd39e7aba4c3b3f97a3d6d3f72c,5021692,3519261,3503328,1,0.0
403078,4,680,N,FR,2017,38.116567,-122.106057,70bd4a2692f23c037ea2d4b3946b5283,5027031,3515475,3526218,1,0.0
403079,4,680,S,OR,2017,38.116791,-122.106303,5a505fd39e7aba4c3b3f97a3d6d3f72c,5021692,3519261,3503328,1,0.0
403080,4,680,N,OR,2017,38.116567,-122.106057,70bd4a2692f23c037ea2d4b3946b5283,5027031,3515475,3526218,1,0.0
403081,4,680,N,OR,2015,37.964604,-122.055102,aea7fa20d9113ff82b7adf139f82d7df,4086777,3014822,3036755,1,0.0
403083,4,680,N,FR,2017,38.182144,-122.133796,b6e774070bc1fde6df1984b794b9b340,5043951,3523733,3534025,2,33.95238703232075
403084,4,680,N,OR,2017,38.182144,-122.133796,b6e774070bc1fde6df1984b794b9b340,5043951,3523733,3534025,2,33.95238703232075
403086,4,101,N,FR,2015,37.587295,-122.351021,c1d25f7cb02a71a6b943a0cc83a563cc,1057230,1512153,1534758,1,0.0
403087,4,101,N,OR,2015,37.587295,-122.351021,c1d25f7cb02a71a6b943a0cc83a563cc,1057230,1512153,1534758,1,0.0
403088,4,680,N,OR,2015,37.993647,-122.068919,2444cfa7e678238e8cca151b36685521,4017895,3017385,3016915,2,16.798595196151776
403089,4,680,S,FR,2015,37.780034,-121.976807,2c63cd2b4029a117d0f9ddfde6e0e60d,4022023,3004224,3059608,2,8.938429478174134
403090,4,680,S,FR,2015,37.780167,-121.976876,2c63cd2b4029a117d0f9ddfde6e0e60d,4022023,3004224,3059608,2,9.233958514524714
403091,4,680,N,OR,2015,37.780195,-121.976672,fc1c1cde1285204fb8076339859be696,4125132,3016842,3075566,2,21.487532898123163
403092,4,101,S,FR,2017,37.723512,-122.401258,c9a8e9273dd7ca8379b9e91675c5cab0,32222,1017621,1010460,1,0.0
403093,4,580,W,FR,2017,37.78073,-122.172868,61bd50308b3860576d30280e928e124e,3064986,2500011,2607596,1,0.0
403094,4,580,E,FR,2015,37.780572,-122.173006,923ec615bc4295cc364f9eb4e02c90af,3097224,2542718,2505509,1,0.0
403095,4,580,E,OR,2015,37.780572,-122.173006,923ec615bc4295cc364f9eb4e02c90af,3097224,2542718,2505509,1,0.0
403096,4,580,E,OR,2015,37.780654,-122.173156,923ec615bc4295cc364f9eb4e02c90af,3097224,2542718,2505509,1,0.0
403097,4,680,S,FR,2015,37.951643,-122.055554,43f22bfa149c379ff200ebb716ca4990,4033660,3031007,3057666,1,0.0
403098,4,880,N,OR,2014,37.827889,-122.29178,6300f5619aadb37e690bb89e3dc6683b,3065824,2556719,2514446,1,0.0
403100,4,680,S,OR,2015,37.894012,-122.067461,29548e6353b2e10c24a73572acc7f47d,4020450,3019692,3050723,1,0.0
403103,4,580,W,ML,2017,37.701171,-121.826724,1e1178e625b1d47178fee604db3c6339,3019925,2519439,2511956,2,631.623714599696
403104,4,880,N,OR,2017,37.822794,-122.291843,97129a5eb32129f54828a5aad9e44201,3100372,2566997,2542548,1,0.0
403107,4,680,S,FR,2015,37.835476,-122.010223,86c9b53842efa27a0c86ad1951028a81,4066995,3033231,3011737,2,179.4303326551888
403108,4,680,N,OR,2015,37.835529,-122.009979,8d1a624629aeab9257274baad2b14531,4070099,3056657,3064454,2,144.83995376753063
403109,4,101,S,FR,2017,37.547451,-122.290775,437ec4458767dc8ce4456f5c1f6bf8df,1019712,1518243,1510309,1,0.0
403110,4,680,S,FR,2017,37.81333,-121.993427,7e03d6ccf055df111b857ae1fa5c0a0b,4062644,3027484,3037224,2,164.36390932996534
403113,4,880,N,FR,2015,37.654859,-122.100333,0ade27c8f3f5aaebdecc5d3f39600b4d,3007253,2507287,2536534,1,0.0
403114,4,880,N,FR,2015,37.654988,-122.100415,0ade27c8f3f5aaebdecc5d3f39600b4d,3007253,2507287,2536534,1,0.0
403115,4,580,E,FR,2015,37.798217,-122.216962,c40ea53a93a091e471e20741d42e08f7,3130392,2520796,2503066,1,0.0
403116,4,580,W,OR,2015,37.79841,-122.216924,d1ddbaded6c23c05ff5d3e7ef94761d2,3139424,2595244,2565710,1,0.0
403120,4,680,S,FR,2017,37.865763,-122.03829,b3ad6cffeb0b09e4a90ece4aa49a07e9,4089226,3066914,3070552,1,0.0
403121,4,680,N,OR,2017,37.865816,-122.03806,b3ad6cffeb0b09e4a90ece4aa49a07e9,4089226,3066914,3070552,1,0.0
403122,4,580,W,FR,2015,37.800758,-122.227469,6730aead4b6fa71c39b9cdf0d0e912a9,3068643,2554883,2502977,1,0.0
403123,4,580,E,OR,2017,37.800558,-122.227577,b6f292a112ea0f2aca51063343f3d01a,3121528,2557989,2554993,1,0.0
403124,4,680,N,FR,2017,37.862811,-122.034635,588602831c459053fa0ecc45e5a603fa,4044010,3023897,3004185,2,160.73179175851644
403125,4,680,S,OR,2017,37.862763,-122.034859,dccef6469142476d296f535e05fbcb13,4109650,3070552,3009569,2,189.87170864533678
403126,4,680,S,OR,2015,37.75851,-121.964605,4c39d1799671fcb2e6157ab63269923a,4037788,3034319,3071646,2,12.443880938742263
403127,4,580,E,FR,2015,37.805061,-122.234851,9b2af45bd6b51084b1631b17acb0d0f1,3103115,2581251,2531852,1,0.0
403129,4,580,W,OR,2015,37.805197,-122.234712,9b2af45bd6b51084b1631b17acb0d0f1,3103115,2581251,2531852,1,0.0
403131,4,101,S,FR,2015,37.753591,-122.403092,42938f7667e4b80387e23d372401510c,10659,1009634,1023859,1,0.0
403132,4,101,N,OR,2017,37.7536,-122.402898,42938f7667e4b80387e23d372401510c,10659,1009634,1023859,1,0.0
403134,4,580,E,OR,2015,37.809713,-122.246703,7dc3e5f2b8cebd540290002e4ca908ef,3083420,2551814,2579563,1,0.0
403141,4,680,S,OR,2015,37.822299,-121.993564,7dcd57e265524a3390e32ba3fec6ea5d,4062546,3014362,3010135,1,0.0
403142,4,880,S,FR,2015,37.646279,-122.094991,fd126cb1f6b17ac21acb38ce6459da5b,3167929,2555686,2516371,2,423.2478311479793
